Date,DEQ,DEQ_Inv,Bench,SPX,SPXT,BE500,BE500T
30.01.2009,0,0,-0.00145514,-0.02305,-0.02305,-0.00073,-0.00073
02.02.2009,0,0,-0.011795522,-0.00053,-0.00052,-0.02406,-0.02382
03.02.2009,0,0,0.010517479,0.01571,0.015722,0.016179,0.016179
04.02.2009,0,0,0.012592803,-0.00752,-0.00677,0.024682,0.025321
05.02.2009,0,0,0.009372201,0.016233,0.0163,-0.00014,-0.00014
06.02.2009,0,0,0.022364243,0.026541,0.026944,0.018491,0.018491
09.02.2009,0,0,-0.005849489,0.001484,0.001521,0.004063,0.004063
10.02.2009,0,0,-0.036896353,-0.05037,-0.05034,-0.02657,-0.02657
11.02.2009,0,0,0.007922321,0.007923,0.008357,-0.00288,-0.00266
12.02.2009,0,0,-0.00157075,0.001738,0.001968,-0.01655,-0.01653
13.02.2009,0,0,-0.00828514,-0.01005,-0.00993,0.005693,0.005672
16.02.2009,0,0,-0.00252682,0,0,-0.01334,-0.01334
17.02.2009,0,0,-0.026558051,-0.04663,-0.04644,-0.02547,-0.02547
18.02.2009,0,0,-0.000143508,-0.00095,-0.00076,-0.00303,-0.00236
19.02.2009,0,0,-0.011397756,-0.0121,-0.01144,0.001441,0.001441
20.02.2009,0,0,-0.020242395,-0.01148,-0.01126,-0.03643,-0.03638
23.02.2009,0,0,-0.026397681,-0.03532,-0.03529,-0.00797,-0.00795
24.02.2009,0,0,0.01117789,0.03932,0.03933,-0.01356,-0.01352
25.02.2009,0,0,-0.00573048,-0.01072,-0.01047,-0.00628,-0.00601
26.02.2009,0,0,0.000115111,-0.01591,-0.01569,0.020319,0.020319
27.02.2009,0,0,-0.019204458,-0.02385,-0.02381,-0.01798,-0.01709
02.03.2009,0,0,-0.043600939,-0.04774,-0.04773,-0.05043,-0.05043
03.03.2009,0,0,-0.010518458,-0.00643,-0.00642,-0.01667,-0.01667
04.03.2009,0,0,0.030328742,0.023475,0.023842,0.035073,0.035252
05.03.2009,0,0,-0.038670152,-0.04346,-0.04339,-0.03438,-0.03437
06.03.2009,0,0,-0.009359488,0.001215,0.001468,-0.0117,-0.0117
09.03.2009,0,0,-0.00862881,-0.01007,-0.00996,-0.0063,-0.0063
10.03.2009,0,0,0.050162075,0.061719,0.061785,0.046452,0.046466
11.03.2009,0,0,0.001542593,0.002443,0.00278,0.001841,0.00246
12.03.2009,0,0,0.021984641,0.039921,0.040103,0.005585,0.005623
13.03.2009,0,0,0.003012118,0.007709,0.00774,0.00481,0.004824
16.03.2009,0,0,0.007259035,-0.00352,-0.0035,0.023707,0.025837
17.03.2009,0,0,0.013675184,0.031634,0.031645,-0.00665,-0.00664
18.03.2009,0,0,0.002239257,0.020643,0.020677,-0.00563,-0.00534
19.03.2009,0,0,-0.02598435,-0.01306,-0.01306,0.006928,0.007058
20.03.2009,0,0,-0.001518632,-0.01997,-0.01994,0.005266,0.005341
23.03.2009,0,0,0.048357987,0.068366,0.068568,0.028357,0.028402
24.03.2009,0,0,-0.007610305,-0.02063,-0.0206,0.001491,0.001511
25.03.2009,0,0,0.007110339,0.00958,0.009588,0.00524,0.005525
26.03.2009,0,0,0.012318348,0.023053,0.023062,0.003893,0.004003
27.03.2009,0,0,-0.006312158,-0.02052,-0.02035,-0.01157,-0.01153
30.03.2009,0,0,-0.03152742,-0.03544,-0.03538,-0.03846,-0.03826
31.03.2009,0,0,0.018225975,0.013044,0.013041,0.031284,0.0313
01.04.2009,0,0,0.017186591,0.016421,0.016609,0.014307,0.014466
02.04.2009,0,0,0.029739704,0.028322,0.028379,0.044574,0.044928
03.04.2009,0,0,0.000680147,0.009685,0.009704,-0.00907,-0.00881
06.04.2009,0,0,-0.006170463,-0.00837,-0.00831,-0.00597,-0.00582
07.04.2009,0,0,-0.010186596,-0.02414,-0.02349,-0.00677,-0.00648
08.04.2009,0,0,0.009081717,0.011715,0.011738,0.002591,0.003115
09.04.2009,0,0,0.029619037,0.037347,0.037361,0.019368,0.019686
10.04.2009,0,0,0.003149558,0,0,0,0
13.04.2009,0,0,-0.005759067,0.00253,0.002615,0,0
14.04.2009,0,0,-0.000298536,-0.02027,-0.02025,0.015332,0.015412
15.04.2009,0,0,0.007888594,0.012471,0.012487,-0.00294,-0.00282
16.04.2009,0,0,0.015480039,0.015419,0.015453,0.016886,0.016899
17.04.2009,0,0,0.015939321,0.004957,0.00495,0.016035,0.016035
20.04.2009,0,0,-0.034562488,-0.04373,-0.0437,-0.03506,-0.03485
21.04.2009,0,0,0.010600055,0.021029,0.021025,0.00273,0.003066
22.04.2009,0,0,-0.000140463,-0.00771,-0.0075,0.008583,0.009118
23.04.2009,0,0,0.001878091,0.009873,0.009887,-0.00425,-0.00264
24.04.2009,0,0,0.012746902,0.016658,0.016655,0.022701,0.023763
27.04.2009,0,0,0.001273606,-0.01012,-0.01012,0.004079,0.004308
28.04.2009,0,0,-0.006625264,-0.00274,-0.0027,-0.01475,-0.01449
29.04.2009,0,0,0.013846008,0.02138,0.021486,0.018314,0.01971
30.04.2009,0,0,0.007352097,-0.00095,-0.00089,0.015044,0.015673
01.05.2009,0,0,0.003378411,0.005382,0.005407,0.00021,0.000251
04.05.2009,0,0,0.022736746,0.033307,0.033301,0.017232,0.019346
05.05.2009,0,0,0.00050416,-0.0038,-0.00367,0.005222,0.005479
06.05.2009,0,0,0.018198453,0.017255,0.017605,0.013816,0.01498
07.05.2009,0,0,-0.014290598,-0.01329,-0.01325,-0.00848,-0.00762
08.05.2009,0,0,0.017470914,0.023784,0.023787,0.016697,0.01686
11.05.2009,0,0,-0.02288273,-0.02175,-0.02139,-0.01397,-0.01368
12.05.2009,0,0,-0.001619534,-0.00098,-0.00095,-0.00245,-0.00156
13.05.2009,0,0,-0.024240802,-0.02726,-0.02684,-0.02512,-0.02419
14.05.2009,0,0,0.008014573,0.010298,0.010418,0.00481,0.005075
15.05.2009,0,0,-0.003204483,-0.01148,-0.0113,0.004026,0.004119
18.05.2009,0,0,0.03034023,0.029937,0.030028,0.021381,0.0228
19.05.2009,0,0,0.001738499,-0.00174,-0.00156,0.013469,0.014022
20.05.2009,0,0,-0.005125378,-0.00514,-0.00507,0.0068,0.008489
21.05.2009,0,0,-0.017254811,-0.0169,-0.0166,-0.02013,-0.01999
22.05.2009,0,0,-0.009598201,-0.0015,-0.00148,-0.00163,-0.00145
25.05.2009,0,0,0.000141032,0,0,0.001967,0.001971
26.05.2009,0,0,0.017212126,0.025962,0.025965,0.006687,0.006757
27.05.2009,0,0,-0.003780042,-0.01915,-0.01896,0.006843,0.007427
28.05.2009,0,0,0.001819219,0.015301,0.01547,-0.01157,-0.01148
29.05.2009,0,0,-6.52E-05,0.013483,0.013481,0.002634,0.002937
01.06.2009,0,0,0.026846475,0.02549,0.02553,0.026954,0.027007
02.06.2009,0,0,-0.003110416,0.001981,0.00198,0.000984,0.001497
03.06.2009,0,0,-0.01271181,-0.01383,-0.01363,-0.01988,-0.01893
04.06.2009,0,0,0.004955796,0.011418,0.011611,-0.00194,-0.00191
05.06.2009,0,0,0.007782719,-0.00252,-0.00246,0.005549,0.00557
08.06.2009,0,0,0.001022636,-0.00101,-0.0008,-0.00924,-0.00921
09.06.2009,0,0,-0.000991263,0.003497,0.003553,0.005704,0.005751
10.06.2009,0,0,0.003860684,-0.00349,-0.00344,0.011112,0.011237
11.06.2009,0,0,0.005451249,0.006093,0.006349,0.009549,0.009636
12.06.2009,0,0,0.001974587,0.001396,0.001426,-0.00276,-0.00276
15.06.2009,0,0,-0.018908367,-0.02406,-0.02405,-0.02516,-0.02514
16.06.2009,0,0,-0.008959309,-0.0128,-0.0128,-0.00135,-0.00135
17.06.2009,0,0,-0.009873995,-0.00138,-0.00136,-0.02004,-0.01989
18.06.2009,0,0,0.003257121,0.008376,0.008519,0.004808,0.004864
19.06.2009,0,0,0.008911879,0.003109,0.003106,0.011853,0.011853
22.06.2009,0,0,-0.027563401,-0.03108,-0.03092,-0.02823,-0.02745
23.06.2009,0,0,-0.005393308,0.002304,0.002319,-0.00391,-0.00383
24.06.2009,0,0,0.014065199,0.006503,0.006532,0.022336,0.022383
25.06.2009,0,0,0.011553956,0.021218,0.021221,-0.00755,-0.00748
26.06.2009,0,0,-0.006882225,-0.00148,-0.00126,-0.00048,-0.00047
29.06.2009,0,0,0.013126486,0.009024,0.009052,0.01641,0.016485
30.06.2009,0,0,-0.008114681,-0.00857,-0.00848,-0.0094,-0.0094
01.07.2009,0,0,0.00771287,0.004352,0.004462,0.017575,0.018014
02.07.2009,0,0,-0.023172669,-0.02958,-0.02955,-0.02417,-0.02398
03.07.2009,0,0,-0.000205554,0,0,-0.00221,-0.00208
06.07.2009,0,0,-0.002153792,0.002562,0.002586,-0.01279,-0.0127
07.07.2009,0,0,-0.016700118,-0.01988,-0.01987,-0.00808,-0.00802
08.07.2009,0,0,-0.002392075,-0.00167,-0.00107,-0.01256,-0.01254
09.07.2009,0,0,0.002316812,0.003541,0.003549,0.007682,0.007818
10.07.2009,0,0,-0.00604756,-0.00403,-0.00403,-0.01219,-0.01209
13.07.2009,0,0,0.020893919,0.024628,0.024734,0.018126,0.018126
14.07.2009,0,0,0.009436976,0.005302,0.005297,0.0126,0.012607
15.07.2009,0,0,0.02322019,0.029199,0.029233,0.026903,0.026957
16.07.2009,0,0,0.005313818,0.008605,0.008645,0.003987,0.00399
17.07.2009,0,0,0.001691507,-0.00038,-0.00039,0.003904,0.003904
20.07.2009,0,0,0.007823014,0.011367,0.011373,0.011755,0.011755
21.07.2009,0,0,0.005963092,0.003621,0.003635,0.008726,0.008726
22.07.2009,0,0,0.001929889,-0.00053,-0.00035,0.002761,0.002785
23.07.2009,0,0,0.019579482,0.023023,0.023031,0.019049,0.019049
24.07.2009,0,0,0.002962553,0.003038,0.003039,-0.00013,-0.00013
27.07.2009,0,0,0.002969008,0.002977,0.002971,0.004049,0.004049
28.07.2009,0,0,-0.004373803,-0.00261,-0.0026,-0.00993,-0.00992
29.07.2009,0,0,0.005825346,-0.00457,-0.00445,0.00768,0.007848
30.07.2009,0,0,0.017257227,0.011825,0.011936,0.02263,0.02263
31.07.2009,0,0,-0.004745215,0.00074,0.00073,-0.00126,-0.00126
03.08.2009,0,0,0.007230894,0.015226,0.01523,0.015177,0.015467
04.08.2009,0,0,0.00041948,0.003008,0.003035,-0.00292,-0.00292
05.08.2009,0,0,-0.003224076,-0.00292,-0.00258,-0.00567,-0.00521
06.08.2009,0,0,0.000240736,-0.00564,-0.0055,0.004616,0.004616
07.08.2009,0,0,0.018068823,0.01335,0.013357,0.011939,0.011939
10.08.2009,0,0,-0.002598758,-0.00335,-0.00332,-0.00555,-0.00555
11.08.2009,0,0,-0.012885335,-0.01274,-0.01245,-0.01432,-0.01431
12.08.2009,0,0,0.00888083,0.011459,0.011821,0.010421,0.010915
13.08.2009,0,0,0.004614022,0.006856,0.006911,0.007668,0.007668
14.08.2009,0,0,-0.006828677,-0.00857,-0.00856,-0.00823,-0.00823
17.08.2009,0,0,-0.016664974,-0.02456,-0.02435,-0.02153,-0.02153
18.08.2009,0,0,0.010466805,0.010095,0.010269,0.013302,0.013302
19.08.2009,0,0,-0.00188368,0.006837,0.00697,-0.00345,-0.0029
20.08.2009,0,0,0.011883125,0.010889,0.010944,0.014288,0.014288
21.08.2009,0,0,0.018432614,0.018451,0.018628,0.02236,0.022397
24.08.2009,0,0,0.003756173,-0.00055,-0.00053,0.009826,0.00983
25.08.2009,0,0,0.002855008,0.002367,0.00237,0.003413,0.003414
26.08.2009,0,0,0.000992022,0.000117,0.00022,-0.00443,-0.00442
27.08.2009,0,0,-0.000942925,0.002778,0.002891,-0.00506,-0.00502
28.08.2009,0,0,-0.001025058,-0.00199,-0.00185,0.010268,0.010547
31.08.2009,0,0,-0.006562419,-0.00811,-0.00806,-0.00737,-0.00737
01.09.2009,0,0,-0.018917054,-0.02237,-0.02233,-0.01877,-0.01876
02.09.2009,0,0,-0.001776184,-0.0033,-0.00305,-0.00523,-0.00505
03.09.2009,0,0,0.003871827,0.008499,0.008571,0.000555,0.000555
04.09.2009,0,0,0.014026107,0.013032,0.013097,0.013037,0.013036
07.09.2009,0,0,0.003608161,0,0,0.014309,0.014309
08.09.2009,0,0,-0.000192338,0.008806,0.008964,0.002455,0.002455
09.09.2009,0,0,0.006524782,0.007752,0.007804,0.010765,0.010885
10.09.2009,0,0,0.006524865,0.010368,0.010378,0.00071,0.000724
11.09.2009,0,0,0.000545622,-0.00135,-0.00114,0.006305,0.006305
14.09.2009,0,0,0.001005837,0.006319,0.006336,-0.00347,-0.00345
15.09.2009,0,0,0.00436973,0.00313,0.003138,0.003296,0.003295
16.09.2009,0,0,0.011756562,0.015207,0.015231,0.014118,0.014144
17.09.2009,0,0,-0.001000755,-0.00306,-0.00293,0.005085,0.005085
18.09.2009,0,0,-0.00046912,0.002634,0.002648,-0.00543,-0.00543
21.09.2009,0,0,-0.003579707,-0.00341,-0.00341,-0.00803,-0.00767
22.09.2009,0,0,0.001496111,0.006553,0.006584,0.005418,0.005418
23.09.2009,0,0,-0.003816365,-0.01012,-0.01012,0.001626,0.001724
24.09.2009,0,0,-0.011428838,-0.00956,-0.00942,-0.01797,-0.01797
25.09.2009,0,0,-0.004703704,-0.00611,-0.00611,-0.00367,-0.00367
28.09.2009,0,0,0.019755122,0.017653,0.017828,0.016461,0.016485
29.09.2009,0,0,0.002437179,-0.00223,-0.00221,0.000583,0.000583
30.09.2009,0,0,-0.006124889,-0.00333,-0.00324,-0.00385,-0.00383
01.10.2009,0,0,-0.019273781,-0.0261,-0.02609,-0.01735,-0.01735
02.10.2009,0,0,-0.013285941,-0.00452,-0.00447,-0.01838,-0.01838
05.10.2009,0,0,0.010995405,0.014765,0.014782,0.008332,0.008343
06.10.2009,0,0,0.013694959,0.013612,0.013631,0.022296,0.022297
07.10.2009,0,0,0.001829199,0.002708,0.003234,-0.00389,-0.00385
08.10.2009,0,0,0.007436279,0.007442,0.007443,0.012378,0.01238
09.10.2009,0,0,0.001738942,0.005625,0.005648,-0.00263,-0.00263
12.10.2009,0,0,0.003731959,0.004377,0.004376,0.007106,0.007165
13.10.2009,0,0,-0.006802523,-0.00279,-0.00272,-0.00962,-0.00961
14.10.2009,0,0,0.016436633,0.017394,0.017433,0.019959,0.020024
15.10.2009,0,0,0.001165817,0.004149,0.004145,0.00023,0.00023
16.10.2009,0,0,-0.005541213,-0.00813,-0.00813,-0.00697,-0.0068
19.10.2009,0,0,0.009893156,0.009361,0.009357,0.015324,0.015376
20.10.2009,0,0,-0.005267842,-0.00626,-0.00624,-0.00514,-0.00514
21.10.2009,0,0,-0.004566371,-0.00889,-0.00875,0.003543,0.003641
22.10.2009,0,0,-0.000675164,0.010587,0.010653,-0.01021,-0.01021
23.10.2009,0,0,-0.009129567,-0.01225,-0.01225,-0.00578,-0.00578
26.10.2009,0,0,-0.009509005,-0.01179,-0.01178,-0.01178,-0.01178
27.10.2009,0,0,0.002446011,-0.00332,-0.00332,-0.00012,-6.00E-05
28.10.2009,0,0,-0.018338966,-0.01973,-0.0196,-0.02104,-0.02103
29.10.2009,0,0,0.018353482,0.02227,0.022337,0.017694,0.017695
30.10.2009,0,0,-0.02237827,-0.02847,-0.02846,-0.02069,-0.02069
02.11.2009,0,0,0.002774857,0.006436,0.006438,0.003599,0.003667
03.11.2009,0,0,-0.000183853,0.002423,0.002427,-0.01205,-0.01205
04.11.2009,0,0,0.004480357,0.001042,0.001378,0.017122,0.01747
05.11.2009,0,0,0.010817356,0.019053,0.01916,0.005998,0.005998
06.11.2009,0,0,0.00276263,0.0025,0.002631,0.001657,0.001657
09.11.2009,0,0,0.016356298,0.021995,0.022239,0.019087,0.019087
10.11.2009,0,0,0.000327229,-6.40E-05,0.000192,-0.00337,-0.00336
11.11.2009,0,0,0.004120573,0.005019,0.005013,0.004297,0.00504
12.11.2009,0,0,-0.001081666,-0.01031,-0.01019,0.001216,0.001216
13.11.2009,0,0,0.005163563,0.005723,0.005732,0.004216,0.004679
16.11.2009,0,0,0.011378937,0.014364,0.014563,0.014474,0.014668
17.11.2009,0,0,0.003029858,0.000919,0.001038,-0.00495,-0.00495
18.11.2009,0,0,-0.00506158,-0.00047,-0.00032,-0.00183,-0.0013
19.11.2009,0,0,-0.011366539,-0.01352,-0.01351,-0.01626,-0.01626
20.11.2009,0,0,-0.004648225,-0.00322,-0.00304,-0.00682,-0.00679
23.11.2009,0,0,0.012135354,0.013524,0.013575,0.019415,0.019682
24.11.2009,0,0,-0.002507908,-0.00053,-0.00047,-0.0068,-0.0068
25.11.2009,0,0,0.000868866,0.004494,0.004624,0.003922,0.003971
26.11.2009,0,0,-0.014272011,0,0,-0.03294,-0.03294
27.11.2009,0,0,-0.002408593,-0.01738,-0.01714,0.011769,0.011812
30.11.2009,0,0,-0.006244942,0.003786,0.003882,-0.01379,-0.01379
01.12.2009,0,0,0.016110338,0.012003,0.012054,0.024786,0.024867
02.12.2009,0,0,0.003268648,0.000343,0.00047,0.003135,0.003319
03.12.2009,0,0,-0.005306747,-0.00844,-0.0084,0.000348,0.000348
04.12.2009,0,0,0.014742511,0.005494,0.005499,0.010262,0.010262
07.12.2009,0,0,-0.001324744,-0.00247,-0.00243,-0.00374,-0.00373
08.12.2009,0,0,-0.009544032,-0.0103,-0.01018,-0.0152,-0.0152
09.12.2009,0,0,-0.003540197,0.003666,0.003772,-0.00946,-0.00943
10.12.2009,0,0,0.008736954,0.005823,0.005922,0.009163,0.009181
11.12.2009,0,0,0.007717115,0.003676,0.003844,0.005481,0.005481
14.12.2009,0,0,0.006328233,0.006935,0.006974,0.00782,0.007882
15.12.2009,0,0,0.00099319,-0.00556,-0.00557,0.000115,0.000439
16.12.2009,0,0,0.005771855,0.001128,0.001142,0.011643,0.011697
17.12.2009,0,0,-0.004458897,-0.01188,-0.01184,-0.01228,-0.01228
18.12.2009,0,0,0.003027262,0.005813,0.00582,-0.00556,-0.00555
21.12.2009,0,0,0.010606971,0.010449,0.010465,0.01332,0.01332
22.12.2009,0,0,0.007833581,0.003557,0.003581,0.006623,0.006736
23.12.2009,0,0,-0.000679086,0.002296,0.002511,0.002671,0.002706
24.12.2009,0,0,0.001762977,0.005242,0.00524,0.000567,0.000567
25.12.2009,0,0,-0.001937163,0,0,0,0
28.12.2009,0,0,0.004119945,0.001153,0.001286,0.004697,0.004769
29.12.2009,0,0,0.000842929,-0.0014,-0.00123,0.004,0.004011
30.12.2009,0,0,0.001866765,0.000195,0.000287,-0.00315,-0.00302
31.12.2009,0,0,-0.005427608,-0.0101,-0.01009,0.002366,0.002366
01.01.2010,0,0,0.000583474,0,0,0,0
04.01.2010,0,0,0.011665862,0.015916,0.015961,0.01458,0.014694
05.01.2010,0,0,0.002849989,0.003111,0.003119,0.000444,0.000444
06.01.2010,0,0,0.002371258,0.000545,0.000978,0.002215,0.002229
07.01.2010,0,0,0.004235618,0.003993,0.004054,-5.50E-05,-5.60E-05
08.01.2010,0,0,0.003772524,0.002878,0.002876,0.004636,0.004687
11.01.2010,0,0,-0.007279869,0.001745,0.001742,-0.00055,-0.00053
12.01.2010,0,0,-0.009408144,-0.00943,-0.00942,-0.00997,-0.0099
13.01.2010,0,0,0.006243872,0.008291,0.008386,0.002834,0.002834
14.01.2010,0,0,0.006171984,0.002424,0.002447,0.007187,0.007187
15.01.2010,0,0,-0.006528832,-0.01088,-0.01084,-0.01058,-0.01058
18.01.2010,0,0,0.002909529,0,0,0.007708,0.00771
19.01.2010,0,0,0.013766498,0.012422,0.012425,0.008197,0.008197
20.01.2010,0,0,-0.007108996,-0.01065,-0.0105,-0.01513,-0.015
21.01.2010,0,0,-0.014339868,-0.01913,-0.0191,-0.0157,-0.0157
22.01.2010,0,0,-0.019366781,-0.02239,-0.02239,-0.01079,-0.01077
25.01.2010,0,0,-0.002097372,0.004588,0.004609,-0.00533,-0.00533
26.01.2010,0,0,0.003590208,-0.00421,-0.0042,0.003039,0.003039
27.01.2010,0,0,-0.001046897,0.004868,0.00491,-0.00805,-0.00774
28.01.2010,0,0,-0.008623091,-0.01189,-0.0118,-0.01126,-0.01126
29.01.2010,0,0,0.002160853,-0.00988,-0.00987,0.009989,0.009989
01.02.2010,0,0,0.010414395,0.014165,0.014165,0.006164,0.006381
02.02.2010,0,0,0.008964449,0.01289,0.012897,0.009033,0.009033
03.02.2010,0,0,-0.003858301,-0.00549,-0.00515,-0.00605,-0.00563
04.02.2010,0,0,-0.024536558,-0.03164,-0.03161,-0.02669,-0.02669
05.02.2010,0,0,-0.00538574,0.002893,0.002894,-0.02086,-0.02082
08.02.2010,0,0,-0.002159307,-0.0089,-0.00857,0.005629,0.005629
09.02.2010,0,0,0.005944421,0.012956,0.012989,0.00173,0.00173
10.02.2010,0,0,0.004215232,-0.00224,-0.00199,0.006654,0.007173
11.02.2010,0,0,0.010002838,0.009634,0.009771,0.003841,0.003842
12.02.2010,0,0,-0.003049638,-0.00275,-0.00253,-0.00307,-0.00307
15.02.2010,0,0,0.002440652,0,0,0.003426,0.003426
16.02.2010,0,0,0.010302549,0.017841,0.017976,0.010675,0.010675
17.02.2010,0,0,0.010742215,0.004229,0.004397,0.013041,0.013493
18.02.2010,0,0,0.007273038,0.006563,0.006643,0.005799,0.005799
19.02.2010,0,0,0.007744072,0.002184,0.002338,0.004684,0.004708
22.02.2010,0,0,-0.004686232,-0.00105,-0.00103,-0.00308,-0.00308
23.02.2010,0,0,-0.011235008,-0.01218,-0.01217,-0.01069,-0.01069
24.02.2010,0,0,0.004677773,0.009674,0.009863,0.001386,0.001609
25.02.2010,0,0,-0.005501228,-0.00208,-0.00183,-0.0157,-0.0157
26.02.2010,0,0,0.001150127,0.001404,0.001442,0.010494,0.010494
01.03.2010,0,0,0.016923602,0.010107,0.010134,0.011188,0.011188
02.03.2010,0,0,0.002528624,0.002328,0.002326,0.008054,0.008851
03.03.2010,0,0,-0.000590172,0.000429,0.00058,0.007255,0.007526
04.03.2010,0,0,0.005870769,0.003729,0.003756,0.001749,0.00236
05.03.2010,0,0,0.014923409,0.01391,0.013943,0.015829,0.015865
08.03.2010,0,0,-0.001841583,-0.00018,3.36E-06,5.55E-05,5.55E-05
09.03.2010,0,0,0.003206643,0.001711,0.001759,-0.00089,-0.00089
10.03.2010,0,0,0.002717451,0.004514,0.004644,0.006201,0.006753
11.03.2010,0,0,0.000525239,0.004033,0.004369,-0.00265,-0.00264
12.03.2010,0,0,-0.001517215,-0.00022,-0.00021,0.00326,0.00326
15.03.2010,0,0,0.000760137,0.000452,0.000473,-0.00692,-0.00692
16.03.2010,0,0,0.004547084,0.007749,0.007761,0.008958,0.008961
17.03.2010,0,0,0.008146964,0.005805,0.005817,0.009479,0.009845
18.03.2010,0,0,0.004454282,-0.00033,-0.00031,-0.00131,-0.00131
19.03.2010,0,0,-0.001524951,-0.0051,-0.0051,-0.00356,-0.00356
22.03.2010,0,0,0.00227995,0.005082,0.005109,-0.0006,-0.0006
23.03.2010,0,0,0.006979237,0.007145,0.007263,0.007157,0.007204
24.03.2010,0,0,0.004810347,-0.00551,-0.0055,0.000218,0.000408
25.03.2010,0,0,0.004299544,-0.00171,-0.00171,0.010127,0.010235
26.03.2010,0,0,-0.003861215,0.000737,0.000743,-0.00524,-0.00483
29.03.2010,0,0,0.000766537,0.005667,0.005848,0.001624,0.001808
30.03.2010,0,0,0.00172894,4.26E-05,0.000158,-0.00049,-0.00046
31.03.2010,0,0,-0.006231151,-0.00328,-0.00327,-0.00081,-0.00074
01.04.2010,0,0,0.011085924,0.007387,0.007424,0.013712,0.014043
02.04.2010,0,0,0.000802902,0,0,0,0
05.04.2010,0,0,0.00421137,0.007897,0.00793,0,0
06.04.2010,0,0,0.008676302,0.001683,0.001685,0.009197,0.009253
07.04.2010,0,0,-0.002412727,-0.00589,-0.00545,-0.00254,-0.00239
08.04.2010,0,0,-0.003055652,0.003369,0.003404,-0.00911,-0.00891
09.04.2010,0,0,0.006468473,0.006662,0.006664,0.012239,0.012333
12.04.2010,0,0,-0.005667096,0.001765,0.001784,-0.00063,-0.00045
13.04.2010,0,0,0.001026767,0.000685,0.000761,-0.00265,-0.00262
14.04.2010,0,0,0.006609588,0.011088,0.011103,0.006136,0.006592
15.04.2010,0,0,0.005905274,0.000842,0.000839,0.006675,0.006931
16.04.2010,0,0,-0.013741485,-0.01626,-0.01626,-0.01515,-0.01505
19.04.2010,0,0,0.001071593,0.004511,0.004523,-0.0071,-0.00623
20.04.2010,0,0,0.010933017,0.008026,0.008036,0.014253,0.014324
21.04.2010,0,0,-0.001020066,-0.00102,-0.00101,-0.00662,-0.00644
22.04.2010,0,0,-0.000973713,0.002261,0.002309,-0.01133,-0.01119
23.04.2010,0,0,0.005715321,0.007098,0.007095,0.008512,0.008935
26.04.2010,0,0,0.004128932,-0.00431,-0.00429,0.009655,0.009699
27.04.2010,0,0,-0.027459354,-0.02366,-0.02366,-0.03105,-0.03095
28.04.2010,0,0,0.001537115,0.006442,0.006621,-0.01277,-0.01226
29.04.2010,0,0,0.011838756,0.01286,0.01293,0.013641,0.014107
30.04.2010,0,0,-0.013255338,-0.01679,-0.01679,-0.00847,-0.00763
03.05.2010,0,0,0.012679395,0.013035,0.013043,0.002685,0.003636
04.05.2010,0,0,-0.020961493,-0.02413,-0.02412,-0.02955,-0.02834
05.05.2010,0,0,-0.001296647,-0.00658,-0.00625,-0.01043,-0.00949
06.05.2010,0,0,-0.017342234,-0.03291,-0.03276,-0.01706,-0.0162
07.05.2010,0,0,-0.024590146,-0.01543,-0.01542,-0.03887,-0.03773
10.05.2010,0,0,0.048901186,0.043035,0.043064,0.069623,0.069752
11.05.2010,0,0,0.001811589,-0.0034,-0.0032,-0.00298,-0.00227
12.05.2010,0,0,0.014819554,0.013646,0.013987,0.013545,0.013944
13.05.2010,0,0,-0.000387359,-0.01222,-0.01216,0.001222,0.001257
14.05.2010,0,0,-0.021138625,-0.01898,-0.01897,-0.0336,-0.03331
17.05.2010,0,0,0.003637988,0.001109,0.001298,-0.00241,-0.00233
18.05.2010,0,0,-0.00207478,-0.0143,-0.01412,0.01321,0.013301
19.05.2010,0,0,-0.016085917,-0.00514,-0.00505,-0.03075,-0.03012
20.05.2010,0,0,-0.030310786,-0.03976,-0.03966,-0.02209,-0.02121
21.05.2010,0,0,-0.003671125,0.014913,0.014921,-0.00384,-0.00375
24.05.2010,0,0,0.002787032,-0.01299,-0.01298,0.002582,0.003682
25.05.2010,0,0,-0.006630418,0.000354,0.000354,-0.02489,-0.02485
26.05.2010,0,0,0.010147835,-0.00568,-0.00548,0.024774,0.024863
27.05.2010,0,0,0.029524224,0.032347,0.032702,0.029313,0.029987
28.05.2010,0,0,-0.010263702,-0.01245,-0.01242,-0.0028,-0.00258
31.05.2010,0,0,0.004672022,0,0,0.003789,0.003971
01.06.2010,0,0,-0.008837394,-0.01731,-0.01727,0.003137,0.003303
02.06.2010,0,0,0.017007129,0.025514,0.025669,0.001391,0.002451
03.06.2010,0,0,0.008888592,0.004043,0.004085,0.013062,0.013081
04.06.2010,0,0,-0.019457567,-0.03502,-0.03498,-0.01794,-0.01794
07.06.2010,0,0,-0.006016854,-0.01362,-0.01356,-0.00824,-0.00818
08.06.2010,0,0,-0.00074646,0.010916,0.01106,-0.01092,-0.0109
09.06.2010,0,0,0.001810499,-0.00596,-0.0059,0.018982,0.019201
10.06.2010,0,0,0.020687481,0.02908,0.029082,0.015825,0.01586
11.06.2010,0,0,0.004967625,0.00437,0.00473,0.004345,0.004345
14.06.2010,0,0,-0.002321804,-0.00181,-0.00179,0.011233,0.011744
15.06.2010,0,0,0.013965845,0.023222,0.023231,0.007027,0.007027
16.06.2010,0,0,-0.000269227,-0.00056,-0.00053,0.001176,0.001316
