Date,NAV,NAVexCash,%NeC,NAVexAll,%NeA,Perf,PerfExCash,PerfExAll
27.03.2014,20022302.11,13072889.05,0.652916382,13072889.05,0.652916382,0.002850918,0.00437174,0.00437174
28.03.2014,20106803.94,13126678.22,0.652847576,13126678.22,0.652847576,0.005307736,0.008129318,0.008129318
31.03.2014,20337344.53,13159742.23,0.647072788,13159742.23,0.647072788,0.002872662,0.004400235,0.004400235
01.04.2014,20419612.71,12923566.32,0.632899678,12923566.32,0.632899678,0.006141169,0.009490801,0.009490801
02.04.2014,20452290.43,12956242.03,0.633486116,12956242.03,0.633486116,0.00231139,0.003652019,0.003652019
03.04.2014,20451665.42,12957418.14,0.633562982,12957418.14,0.633562982,7.59E-05,0.000119891,0.000119891
04.04.2014,20440741.95,12946447.63,0.633364859,12946447.63,0.633364859,-0.002007138,-0.00316809,-0.00316809
07.04.2014,20237253.7,12822977.29,0.633632284,12822977.29,0.633632284,-0.008652519,-0.013661126,-0.013661126
08.04.2014,20248058.17,12833778.58,0.633827623,12833778.58,0.633827623,0.000729488,0.001151074,0.001151074
09.04.2014,20309312.57,12895032.34,0.634931995,12895032.34,0.634931995,0.004872332,0.007687238,0.007687238
10.04.2014,20146272.52,12730107.19,0.631883996,12730107.19,0.631883996,-0.011402823,-0.017958963,-0.017958963
11.04.2014,20017452.32,13803011.76,0.689548876,13803011.76,0.689548876,-0.008956234,-0.014173717,-0.014173717
14.04.2014,20141220.13,13988382.71,0.694515159,13988382.71,0.694515159,0.011160411,0.016184833,0.016184833
15.04.2014,20112871.99,13959828.69,0.694074357,13959828.69,0.694074357,-0.001204168,-0.001733768,-0.001733768
16.04.2014,20256538.01,14103617.51,0.696250144,14103617.51,0.696250144,0.009740593,0.014033793,0.014033793
17.04.2014,20319306.05,14166450.49,0.697191649,14166450.49,0.697191649,0.003726726,0.005352631,0.005352631
18.04.2014,20359097.78,14171230.18,0.696063761,14171230.18,0.696063761,0.000232806,0.000333958,0.000333958
21.04.2014,20397882.3,14209923.69,0.696637204,14209923.69,0.696637204,0.002374222,0.003410841,0.003410841
22.04.2014,20487744.32,14299783.27,0.697967675,14299783.27,0.697967675,0.007338001,0.010533382,0.010533382
23.04.2014,20408687.15,14222410.15,0.696880208,14222410.15,0.696880208,-0.004330322,-0.006204013,-0.006204013
24.04.2014,20448786.75,14237231.75,0.696238458,14237231.75,0.696238458,0.000821588,0.001178951,0.001178951
25.04.2014,20372419.14,14162159.14,0.69516335,14162159.14,0.69516335,-0.005692001,-0.008175362,-0.008175362
28.04.2014,20455114.37,13975142.37,0.68321018,13975142.37,0.68321018,0.00476438,0.006853615,0.006853615
29.04.2014,20543701.86,14062383.86,0.684510706,14062383.86,0.684510706,0.005881203,0.00860819,0.00860819
30.04.2014,20525607.23,14039009.23,0.683975342,14039009.23,0.683975342,-0.000362021,-0.000528875,-0.000528875
01.05.2014,20504625.37,14017748.37,0.683638356,14017748.37,0.683638356,-0.001044865,-0.001527649,-0.001527649
02.05.2014,20485409.61,13993044.61,0.683073703,13993044.61,0.683073703,-0.00151277,-0.002212822,-0.002212822
05.05.2014,21456125.67,13950961.67,0.650208797,13950961.67,0.650208797,-0.001115667,-0.001633304,-0.001633304
06.05.2014,21420945.53,13915781.53,0.649634327,13915781.53,0.649634327,-0.00275497,-0.004237054,-0.004237054
07.05.2014,21445146.56,13939982.56,0.650029718,13939982.56,0.650029718,0.002917292,0.004490668,0.004490668
08.05.2014,21568700.97,14043464.97,0.651103884,14043464.97,0.651103884,0.005894096,0.009067425,0.009067425
09.05.2014,21622802.48,14096886.48,0.651945394,14096886.48,0.651945394,0.001739046,0.00267092,0.00267092
12.05.2014,21724085.9,14178286.9,0.652652865,14178286.9,0.652652865,0.006914938,0.010606622,0.010606622
13.05.2014,21788076.39,14242277.39,0.653673006,14242277.39,0.653673006,0.0035802,0.005485611,0.005485611
14.05.2014,21759403.1,14213604.1,0.653216636,14213604.1,0.653216636,-0.00089963,-0.001376269,-0.001376269
15.05.2014,21743824.33,14153882.15,0.650938029,14153882.15,0.650938029,-0.004209985,-0.006445006,-0.006445006
16.05.2014,21771919.01,14180495.01,0.651320401,14180495.01,0.651320401,0.001659068,0.002548734,0.002548734
19.05.2014,21422949.03,14206595.03,0.663148431,14206595.03,0.663148431,0.001789973,0.002748222,0.002748222
20.05.2014,21369112.24,14152758.24,0.662299776,14152758.24,0.662299776,-0.003253627,-0.004906333,-0.004906333
21.05.2014,21460841.25,14244487.25,0.663743191,14244487.25,0.663743191,0.006137633,0.009267153,0.009267153
22.05.2014,21512136.24,14285998.24,0.664090171,14285998.24,0.664090171,0.002691419,0.00405491,0.00405491
23.05.2014,21551550.9,14323636.9,0.664622095,14323636.9,0.664622095,0.001835325,0.002763669,0.002763669
26.05.2014,21613941.95,14330230.83,0.663008667,14330230.83,0.663008667,0.00116904,0.001758955,0.001758955
27.05.2014,21660408.15,14375014.15,0.663653891,14375014.15,0.663653891,0.002949365,0.004448456,0.004448456
28.05.2014,21622986.58,14337861.58,0.663084238,14337861.58,0.663084238,-0.001610965,-0.002427417,-0.002427417
29.05.2014,21683621.05,14395828.05,0.663903322,14395828.05,0.663903322,0.003555255,0.005361717,0.005361717
30.05.2014,21674547.18,14386389.18,0.663745778,14386389.18,0.663745778,-0.000610843,-0.000920078,-0.000920078
02.06.2014,21698939.71,14405694.71,0.663889338,14405694.71,0.663889338,0.001406894,0.002119628,0.002119628
03.06.2014,21648507.2,14356056.2,0.663143009,14356056.2,0.663143009,-0.002782224,-0.004190795,-0.004190795
04.06.2014,21630255.27,14334425.27,0.662702547,14334425.27,0.662702547,-0.00063761,-0.000961496,-0.000961496
05.06.2014,21702658.41,14404338.41,0.663713087,14404338.41,0.663713087,0.004670834,0.00704816,0.00704816
06.06.2014,21915048.44,16503613.44,0.753072186,16503613.44,0.753072186,0.003378359,0.005090089,0.005090089
09.06.2014,21968552.75,16555535.75,0.753601566,16555535.75,0.753601566,0.002394912,0.00318019,0.00318019
10.06.2014,22018899.16,16605180.16,0.754133076,16605180.16,0.754133076,0.002385532,0.003165508,0.003165508
11.06.2014,22002482.21,17268908.01,0.78486181,17268908.01,0.78486181,-0.002855994,-0.003787121,-0.003787121
12.06.2014,21961375.79,17223472.06,0.78426198,17223472.06,0.78426198,-0.002793382,-0.003558816,-0.003558816
13.06.2014,22041549.37,17305326.06,0.785122941,17305326.06,0.785122941,0.003634761,0.004634314,0.004634314
16.06.2014,21990509.09,17503425.49,0.795953628,17503425.49,0.795953628,-0.001512583,-0.001925919,-0.001925919
17.06.2014,22057931.92,17727125.19,0.803662159,17727125.19,0.803662159,0.003329129,0.004182155,0.004182155
18.06.2014,22029139.96,17697256.98,0.803356691,17697256.98,0.803356691,-0.000447341,-0.000556194,-0.000556194
19.06.2014,22057518.02,17724501.83,0.803558307,17724501.83,0.803558307,0.001220379,0.001520023,0.001520023
20.06.2014,22245001.26,17791945.76,0.799817701,17791945.76,0.799817701,0.002710528,0.003372291,0.003372291
23.06.2014,22195673.3,17743801.09,0.799426125,17743801.09,0.799426125,-0.002132344,-0.002665789,-0.002665789
24.06.2014,22159251.34,17707419.78,0.799098287,17707419.78,0.799098287,-0.002263239,-0.002831015,-0.002831015
25.06.2014,22066157.6,17614366.53,0.798252548,17614366.53,0.798252548,-0.003880471,-0.004855459,-0.004855459
26.06.2014,22068308.34,17615502.54,0.798226229,17615502.54,0.798226229,0.00023874,0.000298364,0.000298364
27.06.2014,22076411.36,17626349.2,0.798424568,17626349.2,0.798424568,7.84E-05,9.90E-05,9.90E-05
30.06.2014,22056947.74,17590358.74,0.797497412,17590358.74,0.797497412,-0.001459568,-0.001827264,-0.001827264
01.07.2014,22176006.04,17709254.99,0.798577298,17709254.99,0.798577298,0.006149227,0.007710566,0.007710566
02.07.2014,22198846.42,17731708.87,0.798767131,17731708.87,0.798767131,0.001250569,0.001565561,0.001565561
03.07.2014,22371929.55,17901241.4,0.800165286,17901241.4,0.800165286,0.008231457,0.010304394,0.010304394
04.07.2014,22390962.3,17284250.04,0.771929755,17284250.04,0.771929755,0.000555565,0.000693915,0.000693915
07.07.2014,22288182.9,17171414.37,0.770426842,17171414.37,0.770426842,-0.00543643,-0.007042499,-0.007042499
08.07.2014,22111309.99,16994543.97,0.768590553,16994543.97,0.768590553,-0.008138065,-0.010562722,-0.010562722
09.07.2014,22052313.24,16992743.29,0.770565115,16992743.29,0.770565115,0.000289521,0.000377183,0.000377183
10.07.2014,21978367.06,16918402.99,0.769775249,16918402.99,0.769775249,-0.003692222,-0.004792238,-0.004792238
11.07.2014,21998125.27,16937807.67,0.769965961,16937807.67,0.769965961,0.000619443,0.000804673,0.000804673
14.07.2014,22100008.79,17040329.52,0.771055327,17040329.52,0.771055327,0.004915385,0.006384372,0.006384372
15.07.2014,22114268.02,17054573.64,0.771202267,17054573.64,0.771202267,0.000608111,0.000787673,0.000787673
16.07.2014,22368873.38,17305049.92,0.773621882,17305049.92,0.773621882,0.011672841,0.015135312,0.015135312
17.07.2014,22214734.27,17548110.26,0.789931135,17548110.26,0.789931135,-0.007300524,-0.009437122,-0.009437122
18.07.2014,22262484.48,17589791.35,0.79010909,17589791.35,0.79010909,0.002123175,0.002687621,0.002687621
21.07.2014,22327093.73,17514542.28,0.784452401,17514542.28,0.784452401,-0.003575966,-0.004525693,-0.004525693
22.07.2014,22530344.82,17655885.3,0.783649138,17655885.3,0.783649138,0.009398142,0.011979446,0.011979446
23.07.2014,22568235.33,17693795.01,0.784013227,17693795.01,0.784013227,0.001790929,0.002285289,0.002285289
24.07.2014,22555794.61,17681585.5,0.78390435,17681585.5,0.78390435,-0.00040964,-0.00052237,-0.00052237
25.07.2014,22433500.62,17558011.67,0.782669275,17558011.67,0.782669275,-0.006168525,-0.007869735,-0.007869735
28.07.2014,22384846.74,17509349.59,0.782196536,17509349.59,0.782196536,-0.00208979,-0.002669936,-0.002669936
29.07.2014,22368711.64,17493203.6,0.782038943,17493203.6,0.782038943,-0.001105065,-0.00141337,-0.00141337
30.07.2014,22309349.95,17433814.79,0.781457767,17433814.79,0.781457767,-0.002310566,-0.002955251,-0.002955251
31.07.2014,22079138.63,17198948.24,0.778968261,17198948.24,0.778968261,-0.011810128,-0.01511288,-0.01511288
01.08.2014,21930033.04,17051801.54,0.777554758,17051801.54,0.777554758,-0.007140237,-0.009165248,-0.009165248
04.08.2014,21947329.39,17071769.57,0.777851795,17071769.57,0.777851795,0.001188813,0.001528694,0.001528694
05.08.2014,21942560.61,17066857.62,0.777796991,17066857.62,0.777796991,-0.000967772,-0.001244576,-0.001244576
06.08.2014,21890431.23,17014641.93,0.777263899,17014641.93,0.777263899,-0.002035326,-0.002616891,-0.002616891
07.08.2014,21784656.93,16901088.79,0.775825336,16901088.79,0.775825336,-0.005275141,-0.006786897,-0.006786897
08.08.2014,21776672.04,16895624.8,0.775858899,16895624.8,0.775858899,0.000274867,0.000354856,0.000354856
11.08.2014,22429891.24,17047775.5,0.760047176,17047775.5,0.760047176,0.007233678,0.009323226,0.009323226
12.08.2014,22413407.74,17031280.17,0.75987018,17031280.17,0.75987018,-0.000769825,-0.001013141,-0.001013141
13.08.2014,22487671.11,17105587.74,0.760665151,17105587.74,0.760665151,0.003769371,0.004960752,0.004960752
14.08.2014,22539378.88,17150885.69,0.760929828,17150885.69,0.760929828,0.002418697,0.003179722,0.003179722
15.08.2014,22509749.71,17118678.82,0.760500629,17118678.82,0.760500629,-0.001512297,-0.001987443,-0.001987443
18.08.2014,22685198.95,17292720.14,0.762290874,17292720.14,0.762290874,0.008154751,0.010722686,0.010722686
19.08.2014,22792765.29,17394839.33,0.763173714,17394839.33,0.763173714,0.005023853,0.006590027,0.006590027
20.08.2014,22820511.73,17527793.7,0.768071895,17527793.7,0.768071895,0.001691758,0.002216396,0.002216396
21.08.2014,22869889.25,17578005.66,0.768609129,17578005.66,0.768609129,0.002376077,0.003093527,0.003093527
22.08.2014,22859232.82,17565294.98,0.768411395,17565294.98,0.768411395,-0.000988784,-0.001286985,-0.001286985
25.08.2014,23128068.02,17699906.77,0.76529984,17699906.77,0.76529984,0.00616363,0.008020934,0.008020934
26.08.2014,23171239.9,17743075.56,0.765736993,17743075.56,0.765736993,0.002203213,0.002878939,0.002878939
27.08.2014,23196593.34,17768436.26,0.765993351,17768436.26,0.765993351,0.001129098,0.001474525,0.001474525
28.08.2014,23174431.89,17742019.6,0.765585956,17742019.6,0.765585956,-0.001186114,-0.001548744,-0.001548744
29.08.2014,23210505.1,17775066.22,0.76581988,17775066.22,0.76581988,0.001394525,0.001821483,0.001821483
01.09.2014,23262604.74,17826993.38,0.766336942,17826993.38,0.766336942,0.002352882,0.003072007,0.003072007
02.09.2014,23277493.68,17690631.47,0.75998867,17690631.47,0.75998867,0.000229624,0.000299483,0.000299483
03.09.2014,23317479.34,17724871.13,0.760153826,17724871.13,0.760153826,0.001828607,0.002406256,0.002406256
04.09.2014,23501302.26,17896816.42,0.761524456,17896816.42,0.761524456,0.007586502,0.00997822,0.00997822
05.09.2014,23514148.96,17910367.19,0.761684687,17910367.19,0.761684687,0.000416928,0.00054738,0.00054738
08.09.2014,23445246.79,17838311.02,0.760849787,17838311.02,0.760849787,-0.003233951,-0.004245925,-0.004245925
09.09.2014,23418523.58,17810832.83,0.76054465,17810832.83,0.76054465,-0.001716779,-0.002256874,-0.002256874
10.09.2014,23448693.67,17842156.1,0.760901923,17842156.1,0.760901923,0.00145953,0.001919086,0.001919086
11.09.2014,23424892.6,17817594.52,0.760626519,17817594.52,0.760626519,-0.000925488,-0.001215997,-0.001215997
12.09.2014,23000653.6,17862776.93,0.776620406,17862776.93,0.776620406,-0.001983568,-0.002607864,-0.002607864
15.09.2014,22877234.69,17844610.49,0.780016061,17844610.49,0.780016061,-0.000746305,-0.000960937,-0.000960937
16.09.2014,22910905.57,17878114.62,0.780332081,17878114.62,0.780332081,0.002018007,0.00258718,0.00258718
17.09.2014,22969295.3,17895776.35,0.779117344,17895776.35,0.779117344,0.000775582,0.000994194,0.000994194
18.09.2014,23133653.38,18730763.27,0.809675971,18730763.27,0.809675971,0.007482469,0.009603157,0.009603157
19.09.2014,23175556.58,18812271.83,0.81172902,18812271.83,0.81172902,0.001821553,0.002248502,0.002248502
22.09.2014,23034790.42,18671392.55,0.810573581,18671392.55,0.810573581,-0.006505485,-0.008014719,-0.008014719
23.09.2014,22780225.57,20073564.25,0.881183735,20073564.25,0.881183735,-0.011087262,-0.013677463,-0.013677463
24.09.2014,22971088.82,20264289.23,0.882164942,20264289.23,0.882164942,0.008682504,0.009850418,0.009850418
25.09.2014,22740085.39,20027934.15,0.880732583,20027934.15,0.880732583,-0.01037707,-0.011765416,-0.011765416
26.09.2014,22859057.83,20145008.52,0.88127029,20145008.52,0.88127029,0.005034163,0.005713546,0.005713546
29.09.2014,23692038.68,20100917.99,0.848425003,20100917.99,0.848425003,-0.001928508,-0.002188856,-0.002188856
30.09.2014,23745504.88,20493412.6,0.863043877,20493412.6,0.863043877,0.002564056,0.003019615,0.003019615
01.10.2014,23473782.62,20330996.47,0.866115053,20330996.47,0.866115053,-0.011370299,-0.013176748,-0.013176748
02.10.2014,23190837.27,20655688.07,0.890683153,20655688.07,0.890683153,-0.012054568,-0.013914723,-0.013914723
03.10.2014,23433954.27,20898990.13,0.891825165,20898990.13,0.891825165,0.010702656,0.012006166,0.012006166
06.10.2014,23314944.83,20880897.65,0.895601418,20880897.65,0.895601418,-0.001477538,-0.00165297,-0.00165297
07.10.2014,22996488,20562456.66,0.894156389,20562456.66,0.894156389,-0.013662156,-0.01525063,-0.01525063
08.10.2014,23053411.06,20618970.32,0.894399977,20618970.32,0.894399977,0.002678969,0.003000018,0.003000018
09.10.2014,22812427.22,20372327.95,0.893036403,20372327.95,0.893036403,-0.010602615,-0.011852619,-0.011852619
10.10.2014,22575165.06,20137162.73,0.892005116,20137162.73,0.892005116,-0.010692707,-0.011979464,-0.011979464
13.10.2014,22377371.61,19932734.97,0.890754076,19932734.97,0.890754076,-0.008880928,-0.009952263,-0.009952263
14.10.2014,22351199.51,20941794.44,0.936942755,20941794.44,0.936942755,0.00204684,0.002296856,0.002296856
15.10.2014,21956181.47,20544297.45,0.935695375,20544297.45,0.935695375,-0.018017276,-0.019222441,-0.019222441
16.10.2014,21890719.52,20473225.93,0.935246825,20473225.93,0.935246825,-0.002446657,-0.002612961,-0.002612961
17.10.2014,22255860.44,20838882.14,0.936332352,20838882.14,0.936332352,0.016759293,0.017918377,0.017918377
20.10.2014,22597325.44,20919186.92,0.925737295,20919186.92,0.925737295,0.001916073,0.002047539,0.002047539
21.10.2014,23054045.85,21375149.13,0.927175615,21375149.13,0.927175615,0.02031392,0.021940309,0.021940309
22.10.2014,23061927.54,21384552.35,0.927266479,21384552.35,0.927266479,0.000226538,0.000240287,0.000240287
23.10.2014,23235578.84,21552319.58,0.927556818,21552319.58,0.927556818,0.007900732,0.008519418,0.008519418
24.10.2014,23256349.11,21573802.94,0.92765218,21573802.94,0.92765218,0.000431052,0.000465908,0.000465908
27.10.2014,23270310.07,21010452.78,0.90288667,21010452.78,0.90288667,-0.006388168,-0.006884056,-0.006884056
28.10.2014,23526764.51,21266994.27,0.903948958,21266994.27,0.903948958,0.011056326,0.012247573,0.012247573
29.10.2014,23578577.19,21318706.2,0.904155752,21318706.2,0.904155752,0.001943555,0.002150851,0.002150851
30.10.2014,23779958.91,21513300.58,0.904681991,21513300.58,0.904681991,0.008609237,0.009513943,0.009513943
31.10.2014,24201931.3,21941625.69,0.906606395,21941625.69,0.906606395,0.017220872,0.01903002,0.01903002
03.11.2014,24191553.46,21769839.32,0.899894228,21769839.32,0.899894228,-0.000679897,-0.000750642,-0.000750642
04.11.2014,23973777.62,21552672.69,0.899010287,21552672.69,0.899010287,-0.00907495,-0.010082815,-0.010082815
05.11.2014,24269068.19,21847688.23,0.900227733,21847688.23,0.900227733,0.012522531,0.013927847,0.013927847
06.11.2014,24415647.09,21978472.43,0.900179805,21978472.43,0.900179805,0.005997658,0.00666146,0.00666146
07.11.2014,24382268.06,21958449.83,0.900590945,21958449.83,0.900590945,-0.00161035,-0.001789407,-0.001789407
10.11.2014,25032417.64,22007471.4,0.879158846,22007471.4,0.879158846,0.002092223,0.002323625,0.002323625
11.11.2014,25070906.17,22046557.18,0.879368182,22046557.18,0.879368182,0.001730541,0.001968142,0.001968142
12.11.2014,24927033.83,21564661.14,0.8651114,21564661.14,0.8651114,-0.006072615,-0.006904891,-0.006904891
13.11.2014,24933161.9,21557481.99,0.864610837,21557481.99,0.864610837,0.000813791,0.00094063,0.00094063
14.11.2014,24968033.96,21596626.67,0.864971055,21596626.67,0.864971055,0.001137075,0.001315209,0.001315209
17.11.2014,24803450.4,21426930.64,0.863868949,21426930.64,0.863868949,0.002975487,0.003439929,0.003439929
18.11.2014,25092528.44,21712805.82,0.865309603,21712805.82,0.865309603,0.002078416,0.002407724,0.002407724
19.11.2014,25062383.53,21404064.54,0.854031481,21404064.54,0.854031481,-0.000866584,-0.00100123,-0.00100123
20.11.2014,25119817.51,21844690.2,0.869619781,21844690.2,0.869619781,0.002256125,0.002641735,0.002641735
21.11.2014,25524433.12,22240278.37,0.871332902,22240278.37,0.871332902,0.015631954,0.017972535,0.017972535
24.11.2014,25542271.42,22255615.21,0.871324827,22255615.21,0.871324827,0.000606577,0.000696718,0.000696718
25.11.2014,25491989.71,22205383.43,0.87107298,22205383.43,0.87107298,-0.002157844,-0.002475336,-0.002475336
26.11.2014,25467581.03,22181271.11,0.87096105,22181271.11,0.87096105,-0.000444459,-0.000509222,-0.000509222
27.11.2014,25648850.96,22358354.91,0.871709807,22358354.91,0.871709807,0.001823282,0.002092342,0.002092342
28.11.2014,25441944.75,22196121.35,0.872422355,22196121.35,0.872422355,-0.003218964,-0.003693031,-0.003693031
01.12.2014,25506391.07,22105431.77,0.866662465,22105431.77,0.866662465,-0.003251107,-0.003726463,-0.003726463
02.12.2014,25714692.29,22315210.24,0.867800011,22315210.24,0.867800011,0.008467207,0.0097676,0.0097676
03.12.2014,25899761.15,22499959.9,0.868732332,22499959.9,0.868732332,0.007217237,0.008314377,0.008314377
04.12.2014,25627393.53,22220549.17,0.867062394,22220549.17,0.867062394,-0.01079286,-0.012420297,-0.012420297
05.12.2014,25952060.53,22543825.74,0.868671901,22543825.74,0.868671901,0.012259769,0.014134903,0.014134903
08.12.2014,25740623.15,22332143.13,0.867583624,22332143.13,0.867583624,-0.008221495,-0.009464712,-0.009464712
09.12.2014,25365328.22,21961835.49,0.865821065,21961835.49,0.865821065,-0.014585771,-0.016807361,-0.016807361
10.12.2014,25143435.88,21982836.13,0.874297222,21982836.13,0.874297222,-0.008872895,-0.010248256,-0.010248256
11.12.2014,25199356.51,22144596.37,0.878776264,22144596.37,0.878776264,0.001997553,0.002283272,0.002283272
12.12.2014,24635843.37,21582346.44,0.876054703,21582346.44,0.876054703,-0.021939238,-0.024961743,-0.024961743
15.12.2014,24365308.98,21311552.03,0.874667834,21311552.03,0.874667834,-0.010726182,-0.012245853,-0.012245853
16.12.2014,24419383.77,21837903.02,0.89428559,21837903.02,0.89428559,0.001793558,0.002055161,0.002055161
17.12.2014,24802763.05,23005997,0.927557827,23005997,0.927557827,0.016578142,0.01853369,0.01853369
18.12.2014,25576466.14,23778713.43,0.929710668,23778713.43,0.929710668,0.031210295,0.033641092,0.033641092
19.12.2014,25704473.09,24749278.76,0.962839373,24749278.76,0.962839373,0.004653288,0.005004063,0.005004063
22.12.2014,30795078.85,27586112.66,0.895796137,27586112.66,0.895796137,0.004689723,0.004870427,0.004870427
23.12.2014,29555730.34,27846025.51,0.942153186,27846025.51,0.942153186,0.008775615,0.009792705,0.009792705
24.12.2014,29504726.57,27793928.81,0.942016146,27793928.81,0.942016146,-0.002121679,-0.002251256,-0.002251256
25.12.2014,29418926.25,27708370.93,0.941855277,27708370.93,0.941855277,-0.002991208,-0.003172319,-0.003172319
26.12.2014,29576281.13,27865106.71,0.942143693,27865106.71,0.942143693,0.005513752,0.005850111,0.005850111
29.12.2014,29329406.12,27864509.38,0.950053651,27864509.38,0.950053651,-3.74E-05,-3.92E-05,-3.92E-05
30.12.2014,29168089.15,27703410.38,0.949784891,27703410.38,0.949784891,-0.005784801,-0.006089742,-0.006089742
31.12.2014,29167419.45,27700912.57,0.949721062,27700912.57,0.949721062,0.00019367,0.000200382,0.000200382
01.01.2015,29067905.02,27603132.43,0.949608594,27603132.43,0.949608594,-0.003542961,-0.003726979,-0.003726979
02.01.2015,29173601,27705538.76,0.949678401,27705538.76,0.949678401,0.003128245,0.003287125,0.003287125
05.01.2015,28699411.25,27230521.16,0.948818111,27230521.16,0.948818111,-0.016666404,-0.017555108,-0.017555108
06.01.2015,28473287.23,27003963.18,0.948396403,27003963.18,0.948396403,-0.007690245,-0.008106215,-0.008106215
07.01.2015,28844897.03,27374852.62,0.94903624,27374852.62,0.94903624,0.013390261,0.014111222,0.014111222
08.01.2015,29563627.79,28091993.9,0.950221472,28091993.9,0.950221472,0.024882453,0.026217916,0.026217916
09.01.2015,29262570.61,27790116.36,0.949681309,27790116.36,0.949681309,-0.010733029,-0.011292537,-0.011292537
12.01.2015,29207547.18,27734643.42,0.949571124,27734643.42,0.949571124,-0.001962858,-0.002067994,-0.002067994
13.01.2015,29399392.65,27926288.31,0.949893375,27926288.31,0.949893375,0.006931542,0.007297046,0.007297046
14.01.2015,29142892.39,27667063.53,0.949358875,27667063.53,0.949358875,-0.009065193,-0.009542943,-0.009542943
15.01.2015,29622636.72,27796659.28,0.938358713,27796659.28,0.938358713,0.016798376,0.017679186,0.017679186
16.01.2015,30103870.54,28272259.68,0.939156965,28272259.68,0.939156965,0.015760519,0.016788475,0.016788475
19.01.2015,30324286.04,28103234.63,0.926756679,28103234.63,0.926756679,-0.00561224,-0.005964764,-0.005964764
20.01.2015,30449806.76,28312757.87,0.929817325,28312757.87,0.929817325,0.00691454,0.007456351,0.007456351
21.01.2015,30610772.84,28473465.94,0.93017795,28473465.94,0.93017795,0.005237604,0.005634002,0.005634002
22.01.2015,31320338.56,29187633.33,0.931906699,29187633.33,0.931906699,0.023841557,0.025617123,0.025617123
23.01.2015,31706197.97,29571901.4,0.932685194,29571901.4,0.932685194,0.011775181,0.012621116,0.012621116
26.01.2015,31872806.05,29613526.08,0.929115749,29613526.08,0.929115749,0.001088212,0.001167525,0.001167525
27.01.2015,31273292.29,29014999.29,0.927788447,29014999.29,0.927788447,-0.019024755,-0.020464702,-0.020464702
28.01.2015,31182204.43,29527505.05,0.946934497,29527505.05,0.946934497,-0.00276243,-0.002982794,-0.002982794
29.01.2015,31276006.57,29623490.71,0.947163463,29623490.71,0.947163463,0.003143079,0.003318867,0.003318867
30.01.2015,31090369.55,29463667.64,0.94767827,29463667.64,0.94767827,-0.006816158,-0.007200749,-0.007200749
02.02.2015,31193757,29690549.27,0.951810623,29690549.27,0.951810623,0.007627911,0.008049052,0.008049052
03.02.2015,31366317.32,29859359.79,0.951956185,29859359.79,0.951956185,0.005533735,0.005814037,0.005814037
04.02.2015,31389994.41,29883320.94,0.952001474,29883320.94,0.952001474,0.000830984,0.000872615,0.000872615
05.02.2015,31646854.1,30135032.51,0.952228377,30135032.51,0.952228377,0.008135967,0.008546229,0.008546229
06.02.2015,31758815.61,30241694.42,0.952229919,30241694.42,0.952229919,0.003317245,0.003482718,0.003482718
09.02.2015,32780470.07,30188380.76,0.920925804,30188380.76,0.920925804,-0.001696431,-0.001781638,-0.001781638
10.02.2015,33012116.42,30419978.69,0.921479202,30419978.69,0.921479202,0.007233961,0.007854939,0.007854939
11.02.2015,32992697.15,30400356.93,0.921426848,30400356.93,0.921426848,-0.00055037,-0.000597518,-0.000597518
12.02.2015,33179831.69,30569133.8,0.921316723,30569133.8,0.921316723,0.005759713,0.006251783,0.006251783
13.02.2015,33325628.21,30725249.6,0.921970605,30725249.6,0.921970605,0.004500266,0.004885022,0.004885022
16.02.2015,33325126.74,30724505.43,0.921962148,30724505.43,0.921962148,-0.000264001,-0.00028633,-0.00028633
17.02.2015,33348288.66,30371853.16,0.910746979,30371853.16,0.910746979,0.000891245,0.000966636,0.000966636
18.02.2015,33522650.27,30545614.76,0.911193313,30545614.76,0.911193313,0.005268836,0.005784429,0.005784429
19.02.2015,33499371.54,30521206.25,0.911097876,30521206.25,0.911097876,-0.000767062,-0.000841253,-0.000841253
20.02.2015,33683129.99,30702688.25,0.911515298,30702688.25,0.911515298,0.005180543,0.005685638,0.005685638
23.02.2015,34350235.01,30768581.47,0.895731324,30768581.47,0.895731324,0.001970982,0.002162025,0.002162025
24.02.2015,34499379.15,30918093.1,0.896192739,30918093.1,0.896192739,0.004310293,0.004811669,0.004811669
25.02.2015,34456367.26,30874774.9,0.896054267,30874774.9,0.896054267,-0.00121481,-0.001355135,-0.001355135
26.02.2015,34764145.56,31170018.72,0.896613974,31170018.72,0.896613974,0.008732155,0.009742159,0.009742159
27.02.2015,34768966.77,31174664.54,0.896623266,31174664.54,0.896623266,-3.63E-05,-4.04E-05,-4.04E-05
02.03.2015,35973029.69,31286544.24,0.869722248,31286544.24,0.869722248,0.003232793,0.003605049,0.003605049
03.03.2015,35751295.2,31063620.77,0.86888099,31063620.77,0.86888099,-0.006128958,-0.007047246,-0.007047246
04.03.2015,35964835.42,31275809.91,0.869621939,31275809.91,0.869621939,0.006140794,0.007064229,0.007064229
05.03.2015,36138764.45,31434151.77,0.869818109,31434151.77,0.869818109,0.004674801,0.005374494,0.005374494
06.03.2015,36214093.49,31498980.64,0.869798954,31498980.64,0.869798954,0.001369761,0.00156889,0.00156889
09.03.2015,36369497.99,31578673.64,0.868273564,31578673.64,0.868273564,0.002180822,0.00250676,0.00250676
