"","DEQ","Bench","Qu","Qe","EUR","SPX","SPXT","BE500","BE500T","Q","Hdg_Cst","US1m","EU1m","Q_hdg","SPX_hdg","SPXT_hdg"
"1825",0,-0.00042946998314175,0,0,0.000329760926318812,-0.00101928072867974,-0.00101589421273207,0.00157411488559323,0.00199187650220178,-0.00350613932928745,1.88800957425378e-05,1.09,2.02125,-0.00348725923354491,-0.0010004006329372,-0.000997014116989534
"1826",0,0.0146246993181522,0,0,0.00214079950019602,0.0129208757357233,0.0130903215877822,0.0112380259361764,0.0112533636023731,0.00169855663558138,5.59915831269964e-05,1.09,2.0145,0.00175454821870838,0.0129768673188503,0.0131463131709092
"1827",0,0.0043760447387946,0,0,0.00106868356588918,0.00402762083842134,0.00405318225647644,-0.00132576322845335,-0.00124174254762011,0.00528600442923732,1.84792813118645e-05,1.09,2.02563,0.00530448371054919,0.00404610011973321,0.0040716615377883
"1828",0,0.00980317542840403,0,0,0.011843157169834,-0.000701221841169719,-0.000611778264609342,-0.000865576094898124,-0.000276821053006415,0.0027960873020012,1.87842071373776e-05,1.09,2.023,0.00281487150913858,-0.000682437634032342,-0.000592994057471964
"1829",0,0.00937941732781056,0,0,0.00397067091112552,0.00527813196757787,0.00528164922282848,0.0104520563307178,0.0106061520921896,0.0115332358136735,1.87121536936868e-05,1.09,2.01625,0.0115519479673672,0.00529684412127156,0.00530036137652216
"1830",0,-0.00708883898558099,0,0,-0.0186936589271484,0.00847857742686564,0.00854603468069559,0.0175552387701075,0.0176663964214168,-0.00350613932928745,1.8527225630359e-05,1.09,2.05,-0.00348761210365709,0.008497104652496,0.00856456190632595
"1831",0,-0.00112555603481113,0,0,-0.00977071613449493,0.00764274914319341,0.0076437133241285,0.00665792595660886,0.00667016107281349,-0.00501254182354494,5.8354461728867e-05,1.1,2.05788,-0.00495418736181607,0.00770110360492227,0.00770206778585737
"1832",0,0.00486879570517385,0,0,0.00828642461106111,-0.00209681074592183,-0.00178663160715153,-0.00536763939012097,-0.00528056276073219,0.000799680170564976,1.93937845421807e-05,1.1,2.05713,0.000819073955107157,-0.00207741696137965,-0.00176723782260935
"1833",0,-0.00205919257677412,0,0,0.0046927184458562,-0.00666759435930953,-0.00661032338174561,-0.00275087892771619,-0.00264686943861836,0.00776973726436037,1.93732369951696e-05,1.1,2.05163,0.00778911050135554,-0.00664822112231436,-0.00659095014475044
"1834",0,-0.00675198621933504,0,0,-0.00717144399821498,-0.00106147344220986,-0.0010650711552822,0.00476712155979175,0.00519545177492997,-0.00320513094894803,1.92225549715611e-05,1.1,2.05275,-0.00318590839397647,-0.0010422508872383,-0.00104584860031064
