Date,NAV,NAVexCash,%NeC,NAVexAll,%NeA,Perf,PerfExCash,PerfExAll,,,,,,,,,,,,
06.01.2016,30064807.77,26775351.88,0.869708597,27181271.61,0.882893555,0.003630039,-0.019618751,-0.019278024,,39.5971687,139.5971687,-0.0275154,-0.019466268,,,,,,,
07.01.2016,29334788.35,26031133.63,0.867502272,26437921.65,0.881058714,-0.017481727,-0.027977341,-0.0275154,,37.0724519,137.0724519,-0.018085731,-0.02790104,,,,,,,
08.01.2016,28750536.11,25547123.09,0.869138717,25956558.89,0.883068132,-0.025462075,-0.01848019,-0.018085731,,36.78584471,136.7858447,-0.002090918,-0.018251277,,,,,,,
11.01.2016,28706637.83,25481831.65,0.8683788,25895943.37,0.882491044,-0.017313292,-0.002313011,-0.002090918,,38.38279864,138.3827986,0.011674848,-0.002093107,,,,,,,
12.01.2016,28994785.24,25749876.34,0.869361156,26165608.48,0.883397005,-0.001601666,0.011804199,0.011674848,,36.7957983,136.7957983,-0.011468191,0.011607223,,,,,,,
13.01.2016,28690898.71,25910823.96,0.88392784,26328063.58,0.898161649,0.009384776,-0.011717899,-0.011468191,,37.7358349,137.7358349,0.006871824,-0.011534458,,,,,,,
14.01.2016,28866954.61,26045900.91,0.88394176,26464701.66,0.898154955,-0.010251113,0.006923449,0.006871824,,33.51742662,133.5174266,-0.030626803,0.00684832,,,,,,,
15.01.2016,28022201.64,25253443.63,0.88283515,25673509.63,0.897520237,0.005138499,-0.03118045,-0.030626803,,33.74400214,133.7440021,0.001696973,-0.031105605,,,,,,,
18.01.2016,28077237.94,25283299.54,0.882425837,25708221.81,0.897256275,-0.028596533,0.00152906,0.001696973,,33.82137416,133.8213742,0.000578508,0.001695535,,,,,,,
19.01.2016,28079236.72,25361071.05,0.884760145,25787213.46,0.899626781,0.001644602,0.000539084,0.000578508,,31.2087786,131.2087786,-0.019523007,0.000578341,,,,,,,
20.01.2016,27589891.86,24792786.23,0.881044875,25221215.95,0.896269699,0.000656761,-0.01995103,-0.019523007,,33.60353636,133.6035364,0.018251506,-0.019716098,,,,,,,
21.01.2016,28055906.17,25265232.5,0.88230307,25695650.2,0.897333957,-0.018377225,0.018492011,0.018251506,,36.62392649,136.6239265,0.022607112,0.018086946,,,,,,,
22.01.2016,28627664.73,25833463.25,0.883681528,26265295.32,0.898453145,0.01730046,0.022943915,0.022607112,,34.46754367,134.4675437,-0.015783347,0.022355359,,,,,,,
25.01.2016,28214990.05,25422972.01,0.88270241,25859078.83,0.897844327,0.021196188,-0.016222867,-0.015783347,,36.83363082,136.8336308,0.017595972,-0.01590923,,,,,,,
26.01.2016,28655652.52,25874631.9,0.884061132,26313076.64,0.899041517,-0.014963797,0.017810757,0.017595972,,36.277017,136.277017,-0.004067814,0.017442955,,,,,,,
27.01.2016,28539489.12,25785194.57,0.883957046,26228167.26,0.899142847,0.016171186,-0.004317591,-0.004067814,,34.95543771,134.9554377,-0.009697742,-0.004076111,,,,,,,
28.01.2016,28277547.07,25523917.02,0.882642599,25967817.42,0.897993119,-0.00329529,-0.00990535,-0.009697742,,38.97640735,138.9764074,0.029794795,-0.009745071,,,,,,,
29.01.2016,29051858.53,26266307.63,0.884213148,26714881.41,0.899313665,-0.008547698,0.030138166,0.029794795,,38.57656175,138.5765618,-0.002877075,0.029359555,,,,,,,
01.02.2016,28962111.75,26188160.51,0.884320013,26641934.89,0.899643035,0.027328182,-0.003130376,-0.002877075,,35.68798766,135.6879877,-0.020844608,-0.002881222,,,,,,,
02.02.2016,27854045.48,25644093.05,0.900361953,26099187.05,0.916340266,-0.003245982,-0.021266538,-0.020844608,,35.33518875,135.3351888,-0.002600075,-0.021064924,,,,,,,
03.02.2016,27757095.61,25538041.31,0.900420756,25993512.4,0.916479765,-0.019618745,-0.00266243,-0.002600075,,35.53123799,135.531238,0.00144862,-0.002603461,,,,,,,
04.02.2016,26937487.65,25609845.63,0.928595498,26065832.34,0.945129265,-0.004293932,0.001454401,0.00144862,,34.25577165,134.2557717,-0.009410866,0.001447572,,,,,,,
05.02.2016,26696828.97,25382424.83,0.928231243,25841532.79,0.945020749,0.001464605,-0.009707653,-0.009410866,,31.16309034,131.1630903,-0.023035742,-0.009455428,,,,,,,
08.02.2016,26107981.53,24775015.37,0.927268427,25238204.3,0.94460446,-0.008368541,-0.023628134,-0.023035742,,29.20964692,129.2096469,-0.01489324,-0.023305211,,,,,,,
09.02.2016,25707270.86,24384485.17,0.927290036,24847827.63,0.944909963,-0.023023351,-0.015184981,-0.01489324,,30.52025649,130.5202565,0.01014328,-0.015005258,,,,,,,
10.02.2016,25973163.97,24612725.27,0.926933965,25078153.72,0.944462355,-0.015682657,0.010253071,0.01014328,,26.50757592,126.5075759,-0.030743738,0.010092182,,,,,,,
11.02.2016,25187772.54,23844527.42,0.926441497,24310520.54,0.944546924,0.009883275,-0.031362301,-0.030743738,,30.18254908,130.1825491,0.029049431,-0.031226242,,,,,,,
12.02.2016,25898243.27,24530608.87,0.926163956,25019538.23,0.9446237,-0.030793892,0.028646013,0.029049431,,32.706521,132.706521,0.019387944,0.028635494,,,,,,,
15.02.2016,26225650.06,24453319.37,0.911348533,24947032.16,0.92974867,0.029073816,0.019584058,0.019387944,,34.08282635,134.0828264,0.010371045,0.019202392,,,,,,,
16.02.2016,26471553.74,24660864.76,0.911070066,25157869.06,0.929431374,0.019116901,0.010447725,0.010371045,,37.36058609,137.3605861,0.024445783,0.010317635,,,,,,,
17.02.2016,27473030.26,25294192.53,0.899339911,25792767,0.917066823,0.008964143,0.024885365,0.024445783,,37.86411777,137.8641178,0.003665765,0.024151767,,,,,,,
18.02.2016,27569940.6,25379780.91,0.899426784,25879999.35,0.917153882,0.023856532,0.003673219,0.003665765,,36.72525298,136.725253,-0.008260777,0.003659063,,,,,,,
19.02.2016,27356498.79,25149784.17,0.898608436,25651338.41,0.916529101,0.003374578,-0.008481831,-0.008260777,,39.20073788,139.2007379,0.018105543,-0.008295087,,,,,,,
22.02.2016,27819370.54,25613734.5,0.899247362,26121667.32,0.917079874,-0.008167841,0.01821574,0.018105543,,37.10404114,137.1040411,-0.015062397,0.017943589,,,,,,,
23.02.2016,29751222.98,25203339.07,0.829376908,25715378.17,0.846226794,0.017842726,-0.015533512,-0.015062397,,36.0598556,136.0598556,-0.007616008,-0.015176987,,,,,,,
24.02.2016,29430590.88,26246551.29,0.869548434,26760150.45,0.886563978,-0.013405251,-0.007838212,-0.007616008,,37.96538407,137.9653841,0.014005075,-0.007645158,,,,,,,
25.02.2016,30385864.73,26617265.65,0.853310923,27132418.52,0.869825977,-0.006914295,0.014226223,0.014005075,,39.81593609,139.8159361,0.013413162,0.01390791,,,,,,,
26.02.2016,30758534.43,27015840.41,0.854863515,27533458.37,0.871242525,0.013520078,0.013585295,0.013413162,,40.29644349,140.2964435,0.003436714,0.013324002,,,,,,,
29.02.2016,31605592.76,27110419.45,0.835211754,27641125.4,0.851561624,0.013020209,0.003257968,0.003436714,,43.3518213,143.3518213,0.021778013,0.003430822,,,,,,,
01.03.2016,32205841.55,29395881.39,0.888862175,29928855.77,0.904978064,0.003390632,0.022131696,0.021778013,,44.51712969,144.5171297,0.00812901,0.02154426,,,,,,,
02.03.2016,32441927.85,29639638.49,0.889161598,30177616.94,0.905300451,0.018860511,0.00810548,0.00812901,,44.1702305,144.1702305,-0.002400402,0.008096148,,,,,,,
03.03.2016,33454347.76,29562510.29,0.860249108,30102605.76,0.875965522,0.007790204,-0.002518933,-0.002400402,,44.37477583,144.3747758,0.001418776,-0.002403287,,,,,,,
04.03.2016,35483766.1,29655798.97,0.813619374,30198926.47,0.828520306,-0.002219501,0.001339728,0.001418776,,45.30786398,145.307864,0.006462958,0.001417771,,,,,,,
07.03.2016,35669947.2,29818955.9,0.814259541,30370778.5,0.829328037,0.002377848,0.006282281,0.006462958,,42.67010839,142.6701084,-0.018152876,0.006442163,,,,,,,
08.03.2016,35125826.91,29268178.27,0.811959059,29822567.98,0.827338962,0.004744414,-0.018588718,-0.018152876,,43.8818698,143.8818698,0.00849345,-0.018319661,,,,,,,
09.03.2016,35170201.27,29504784.5,0.817505694,30061300.25,0.83292539,-0.015536938,0.008584538,0.00849345,,41.63187706,141.6318771,-0.015637778,0.008457583,,,,,,,
10.03.2016,34700417.63,29009316.56,0.815007421,29568959.4,0.830730406,0.006807984,-0.016051567,-0.015637778,,44.56291206,144.5629121,0.020694741,-0.015761338,,,,,,,
11.03.2016,35288815.29,29591770.43,0.817276011,30153140.82,0.832780137,-0.013908099,0.021045153,0.020694741,,45.09010493,145.0901049,0.003646806,0.020483514,,,,,,,
14.03.2016,35404875.65,29731475.97,0.817537751,30298536.04,0.833130418,0.017377075,0.003519794,0.003646806,,43.80251996,143.80252,-0.008874382,0.003640172,,,,,,,
15.03.2016,35263791.16,30449576.44,0.841318059,31020538.71,0.857093677,0.004136029,-0.009184819,-0.008874382,,44.75094521,144.7509452,0.006595331,-0.008913994,,,,,,,
16.03.2016,35263456.13,30638117.88,0.846566088,31211177.5,0.862400378,-0.008085431,0.006651807,0.006595331,,43.8562042,143.8562042,-0.006181245,0.006573677,,,,,,,
17.03.2016,35167798.89,30489334.12,0.843703055,31062665.11,0.859568311,0.005536758,-0.006309531,-0.006181245,,44.60182847,144.6018285,0.005183122,-0.006200428,,,,,,,
18.03.2016,35577031.66,28753124.83,0.79231832,29330004.9,0.808214771,-0.004894463,0.005163567,0.005183122,,45.01012159,145.0101216,0.002823568,0.005169736,,,,,,,
21.03.2016,35780895.03,28801471.86,0.78959709,29383940.63,0.805565568,0.00430372,0.002682354,0.002823568,,45.12190895,145.121909,0.000770893,0.002819589,,,,,,,
22.03.2016,36296293.23,28829837.93,0.789551907,29414385.51,0.805560691,0.001989593,0.000712907,0.000770893,,44.44281193,144.4428119,-0.004679493,0.000770597,,,,,,,
23.03.2016,36252806,28689310.53,0.787231735,29278040.92,0.803386436,0.000992821,-0.004921289,-0.004679493,,42.70542025,142.7054203,-0.012028232,-0.004690477,,,,,,,
24.03.2016,35904859.07,28312019.82,0.78478739,28902555.18,0.801156576,-0.004196231,-0.012340048,-0.012028232,,42.64913637,142.6491364,-0.000394406,-0.012101157,,,,,,,
25.03.2016,35893225.85,28300782.43,0.78472746,28891291.82,0.801101174,-0.010036776,-0.000401758,-0.000394406,,42.42530844,142.4253084,-0.00156908,-0.000394484,,,,,,,
28.03.2016,35835020.98,28263063.67,0.784954018,28853146.38,0.801342467,0,-0.001586846,-0.00156908,,43.84401298,143.844013,0.009961042,-0.001570312,,,,,,,
29.03.2016,36115009.01,28486174.97,0.785166287,29087651.56,0.801744825,0,0.00976469,0.009961042,,44.36307981,144.3630798,0.00360854,0.009911758,,,,,,,
30.03.2016,36171174.55,28624159.56,0.786682994,29225966.55,0.803222565,0.005881898,0.003673512,0.00360854,,42.98648341,142.9864834,-0.009535654,0.003602045,,,,,,,
31.03.2016,35879873.34,28345847.32,0.785451074,28950779.2,0.802213473,0.002615988,-0.009847648,-0.009535654,,42.37446398,142.374464,-0.004280261,-0.00958141,,,,,,,
01.04.2016,35786528.55,30637795.95,0.851491985,31245774.4,0.868389048,-0.008057709,-0.004480561,-0.004280261,,42.36871367,142.3687137,-4.03886E-05,-0.004289447,,,,,,,
04.04.2016,35760574.98,30645293.99,0.852005394,31258264.85,0.869047308,-0.002552994,-2.05E-04,-4.03886E-05,,40.03468915,140.0346892,-0.016394224,-4.03894E-05,,,,,,,
05.04.2016,35251643.88,30158321.23,0.850739271,30773078.06,0.868081011,-0.000853176,-0.016783063,-0.016394224,,41.68490037,141.6849004,0.011784303,-0.016530096,,,,,,,
06.04.2016,35609051.7,30469287.74,0.850991917,31085764.23,0.868209796,-0.014361124,0.011968709,0.011784303,,40.44223706,140.4422371,-0.008770612,0.011715409,,,,,,,
07.04.2016,35335406.92,30239123.4,0.851020687,30858974.34,0.868465173,0.010238639,-0.009060616,-0.008770612,,41.17766259,141.1776626,0.005236498,-0.0088093,,,,,,,
08.04.2016,35538600.44,31106297.32,0.870242732,31727656.34,0.887626131,-0.007951976,0.005294325,0.005236498,,41.44887625,141.4488763,0.001921081,0.005222835,,,,,,,
11.04.2016,35579562.78,31408290.83,0.888611756,32034574.33,0.906330736,0.004636542,0.001800411,0.001921081,,43.07840448,143.0784045,0.011520263,0.001919238,,,,,,,
12.04.2016,35961828.53,31774773.02,0.889262515,32403413.35,0.906855915,0.00140801,0.01167361,0.011520263,,46.50117441,146.5011744,0.023922338,0.01145441,,,,,,,
13.04.2016,36765127.81,32532311.36,0.890240209,33163597.85,0.907515238,0.010857678,0.024309274,0.023922338,,46.3166123,146.3166123,-0.0012598,0.023640682,,,,,,,
14.04.2016,36706333.45,32508785.3,0.890216966,33142070.37,0.907558774,0.02248667,-0.001345039,-0.0012598,,45.470175,145.470175,-0.005784971,-0.001260594,,,,,,,
15.04.2016,36482337.59,32776707.34,0.89096284,33417783.67,0.908389093,-0.000680169,-0.00613513,-0.005784971,,46.33425335,146.3342534,0.0059399,-0.005801768,,,,,,,
18.04.2016,36668585.47,32965010.74,0.891261219,33611169.19,0.908731135,-0.004764426,0.005900679,0.0059399,,47.83859217,147.8385922,0.010280155,0.005922329,,,,,,,
19.04.2016,37000888.97,33304341.56,0.891992745,33951922.47,0.909336955,0.005319149,0.01043996,0.010280155,,48.63641948,148.6364195,0.005396611,0.010227674,,,,,,,
20.04.2016,37210238.92,33482776.31,0.892203745,34133376.34,0.909540055,0.009297052,0.005411029,0.005396611,,48.59532226,148.5953223,-0.000276495,0.005382101,,,,,,,
21.04.2016,37204707.19,33476211.62,0.892115251,34130998.66,0.909564821,0.005167378,-0.00040809,-0.000276495,,48.69265936,148.6926594,0.000655048,-0.000276533,,,,,,,
22.04.2016,37233323.8,33501879.23,0.892011469,34158893.06,0.909504931,-0.000149009,0.000600858,0.000655048,,47.82652361,147.8265236,-0.005825007,0.000654834,,,,,,,
25.04.2016,37026839.76,33304073.84,0.891609006,33966274.22,0.909337282,0.001266766,-0.006096556,-0.005825007,,47.9266719,147.9266719,0.000677472,-0.005842038,,,,,,,
26.04.2016,37039644,33290722.18,0.891584701,33954318.16,0.909356981,-0.005804867,0.00064877,0.000677472,,48.27686208,148.2768621,0.002367323,0.000677242,,,,,,,
27.04.2016,37116743.2,33367955.46,0.891592473,34034441.28,0.909400989,-0.000149712,0.002327368,0.002367323,,47.39449195,147.394492,-0.005950828,0.002364525,,,,,,,
28.04.2016,36906110.56,33163314.15,0.890687896,33831620.29,0.908637012,0.00232088,-0.006125768,-0.005950828,,43.67391504,143.673915,-0.025242306,-0.005968605,,,,,,,
29.04.2016,36022395.35,32300955.85,0.888922543,32971075.91,0.907364252,-0.005303257,-0.025810942,-0.025242306,,43.77015603,143.770156,0.000669857,-0.025566358,,,,,,,
02.05.2016,36017049.57,32232989.83,0.887190407,32925175.22,0.906242324,-0.023879252,-5.52914E-06,0.000669857,,41.92454477,141.9245448,-0.012837235,0.000669633,,,,,,,
03.05.2016,35594974.51,31787846.15,0.886312108,32481734.46,0.905659176,-0.000153858,-0.013168723,-0.012837235,,40.4667811,140.4667811,-0.010271399,-0.012920344,,,,,,,
04.05.2016,35275733.09,31434404.56,0.884866028,32133079.91,0.904533462,-0.012772178,-0.010649139,-0.010271399,,41.27199919,141.2719992,0.005732445,-0.010324514,,,,,,,
05.05.2016,35469607.13,31603507.25,0.884822225,32302973.27,0.904405592,-0.009664095,0.005835443,0.005732445,,41.00171732,141.0017173,-0.001913202,0.005716077,,,,,,,
06.05.2016,35408013.01,31485359.51,0.883065672,32187948.69,0.902771097,0,-0.002055352,-0.001913202,,41.67393647,141.6739365,0.004767454,-0.001915034,,,,,,,
09.05.2016,35560685.05,31611677.99,0.883185129,32323539,0.903073509,0.003777446,0.004578038,0.004767454,,43.41585426,143.4158543,0.012295259,0.004756125,,,,,,,
10.05.2016,35953829.15,31977873.88,0.883690672,32691444.07,0.903409785,0.004076833,0.012519516,0.012295259,,42.41227794,142.4122779,-0.006997667,0.012220287,,,,,,,
11.05.2016,35715157.46,31781993.07,0.883739945,32496965.26,0.903620683,0.01085344,-0.007198934,-0.006997667,,41.96393184,141.9639318,-0.003148226,-0.007022265,,,,,,,
12.05.2016,35631052.03,31642654.75,0.882137212,32360743.6,0.902156167,-0.006720222,-0.003318314,-0.003148226,,42.60071544,142.6007154,0.004485531,-0.003153193,,,,,,,
13.05.2016,35921166.44,31769829.51,0.878502318,32496965.99,0.898609164,-0.002177463,0.004300155,0.004485531,,43.1515914,143.1515914,0.003863066,0.004475501,,,,,,,
16.05.2016,36018527.64,31867530.8,0.8790069,32594262.25,0.899052443,0.003974749,0.003964905,0.003863066,,42.68341802,142.683418,-0.003270473,0.003855623,,,,,,,
17.05.2016,35923046.55,31317959.42,0.865920306,32053513.59,0.886257879,0,-0.003624175,-0.003270473,,43.35451394,143.3545139,0.004703391,-0.003275832,,,,,,,
18.05.2016,36084783.59,31451270.38,0.866073757,32188905.29,0.886386012,0.000543394,0.004747726,0.004703391,,42.45871104,142.458711,-0.006248864,0.004692365,,,,,,,
19.05.2016,35838247.33,32660696.52,0.905109923,33403187.4,0.92568621,0.003801691,-0.00655175,-0.006248864,,44.30431362,144.3043136,0.012955351,-0.00626847,,,,,,,
20.05.2016,36262157.34,33073145.26,0.905867151,33818075.31,0.926270643,-0.00456021,0.013176626,0.012955351,,43.96333735,143.9633374,-0.002362897,0.012872148,,,,,,,
23.05.2016,36146560.65,32994166.68,0.90655022,33745225.95,0.927186381,0.011724513,-0.002603038,-0.002362897,,47.10965716,147.1096572,0.021855007,-0.002365693,,,,,,,
24.05.2016,36883977.21,33697086.16,0.907143875,34450484.33,0.927425764,-0.002148887,0.022284492,0.021855007,,48.79023027,148.7902303,0.011423948,0.02161961,,,,,,,
25.05.2016,37276510.47,34072198.51,0.907557643,34830311.86,0.927750985,0.020842947,0.011540242,0.011423948,,48.71250724,148.7125072,-0.000522366,0.011359188,,,,,,,
26.05.2016,37246537.86,34028390.24,0.907511197,34787859.13,0.927765652,0.010623069,-0.000574132,-0.000522366,,49.80510369,149.8051037,0.007347038,-0.000522503,,,,,,,
27.05.2016,37508466.72,34258758.82,0.907449332,35020717.02,0.927632155,-0.001192784,0.007438448,0.007347038,,49.86909863,149.8690986,0.000427188,0.00732018,,,,,,,
30.05.2016,37516218,34268159.66,0.907500503,35035437.29,0.927819797,0.006568144,0.000280504,0.000427188,,49.25778886,149.2577889,-0.004078958,0.000427097,,,,,,,
31.05.2016,37620051.76,34133634.3,0.901314338,34903854.67,0.921652361,0.000444906,-0.004257271,-0.004078958,,48.58434562,148.5843456,-0.004511947,-0.0040873,,,,,,,
01.06.2016,37577706.74,33950446.73,0.897752185,34724783.09,0.918227973,-0.003557664,-0.004735793,-0.004511947,,49.42901708,149.4290171,0.005684794,-0.004522157,,,,,,,
02.06.2016,38958356.64,34127862.64,0.870844768,34904844.53,0.890671108,-0.004983636,0.005736851,0.005684794,,47.1794443,147.1794443,-0.015054457,0.005668697,,,,,,,
03.06.2016,38402247.02,33617971.54,0.869951459,34396212.56,0.890090446,0.005008597,-0.015436334,-0.015054457,,47.93943168,147.9394317,0.005163679,-0.015168926,,,,,,,
06.06.2016,38573615.96,34942381.69,0.900108504,35726668.61,0.920311572,-0.013983933,0.005103,0.005163679,,49.3077557,149.3077557,0.009249218,0.005150393,,,,,,,
07.06.2016,38784038.19,35287054.75,0.903577043,36075031.5,0.923754349,0.004526252,0.009351828,0.009249218,,48.8074354,148.8074354,-0.003350933,0.009206706,,,,,,,
08.06.2016,38653448.26,33863431.6,0.869632668,34652932.89,0.889907522,0.009086813,-0.003469736,-0.003350933,,48.34061867,148.3406187,-0.003137052,-0.00335656,,,,,,,
09.06.2016,36784048.12,33717007.88,0.910342063,34509698.86,0.931744316,-0.002679169,-0.00330573,-0.003137052,,46.12680416,146.1268042,-0.014923859,-0.003141983,,,,,,,
10.06.2016,36277860.14,33227748.02,0.909409124,34024209.91,0.931207463,-0.003656444,-0.015389753,-0.014923859,,44.04992726,144.0499273,-0.01421284,-0.015036341,,,,,,,
13.06.2016,35789115.84,32751920.04,0.908753281,33553601.75,0.930997195,-0.013331336,-0.014714189,-0.01421284,,43.28161121,143.2816112,-0.005333679,-0.01431481,,,,,,,
14.06.2016,35636986.27,32557932,0.907619963,33363758.87,0.930084061,-0.013739183,-0.005592638,-0.005333679,,43.5895374,143.5895374,0.002149098,-0.005347954,,,,,,,
15.06.2016,35698546.36,32651487.6,0.908263493,33458738.58,0.930718721,-0.004540907,0.002158612,0.002149098,,43.88591813,143.8859181,0.002064083,0.002146792,,,,,,,
16.06.2016,35786884.34,32697944.44,0.907360806,33508782.48,0.929861385,0.002087521,0.002004824,0.002064083,,43.9567452,143.9567452,0.000492245,0.002061956,,,,,,,
17.06.2016,35773449.67,32748104.83,0.908591275,33559390.66,0.931100279,0.002623254,0.000490746,0.000492245,,46.56441856,146.5644186,0.018114284,0.000492124,,,,,,,
20.06.2016,36346358.14,33340632.21,0.910072499,34156256.32,0.932335936,0.000307811,0.018433058,0.018114284,,47.72579817,147.7257982,0.007924022,0.017952175,,,,,,,
21.06.2016,36627164.35,33597320.31,0.910123746,34416667.34,0.932319182,0.016308947,0.008006885,0.007924022,,47.87802679,147.8780268,0.001030481,0.007892791,,,,,,,
22.06.2016,36956944.77,33937792.52,0.911018906,34759818.06,0.933085186,0.007493755,0.000975442,0.001030481,,49.58643791,149.5864379,0.01155284,0.00102995,,,,,,,
23.06.2016,37318086.21,34322104.42,0.912054504,35143279.61,0.933875908,0.001051841,0.011860207,0.01155284,,41.97093982,141.9709398,-0.050910351,0.011486615,,,,,,,
24.06.2016,35775252.94,33189034.17,0.919406682,34019893.43,0.942423247,0,-0.052423417,-0.050910351,,37.85934908,137.8593491,-0.028960791,-0.052252018,,,,,,,
27.06.2016,34800489.33,32161625.14,0.916820819,32999254.08,0.940698831,-0.035725008,-0.02989837,-0.028960791,,40.22859393,140.2285939,0.017185957,-0.029388432,,,,,,,
28.06.2016,35350449.4,30907824.68,0.867139625,31749252.19,0.890746435,-0.029576588,0.017518132,0.017185957,,43.10989316,143.1098932,0.020547159,0.017039949,,,,,,,
29.06.2016,35991276.3,31563948.09,0.869793826,32406960.58,0.89302435,0.016762913,0.021059802,0.020547159,,44.68076156,144.6807616,0.010976658,0.020338914,,,,,,,
30.06.2016,36422757.97,31925970.57,0.869026792,32775218.95,0.892143383,0.018695275,0.011073133,0.010976658,,45.25144313,145.2514431,0.003944419,0.010916852,,,,,,,
01.07.2016,36547990.87,32070139.7,0.869505396,32921396.69,0.8925852,0.009679418,0.003986828,0.003944419,,44.71011405,144.7101141,-0.003726841,0.00393666,,,,,,,
04.07.2016,36420889.39,31948062.91,0.869082321,32804524.81,0.892380632,0.003451185,-0.003990689,-0.003726841,,42.35411663,142.3541166,-0.016280807,-0.003733803,,,,,,,
05.07.2016,35865431.99,31398855.1,0.867546792,32259250.63,0.891319423,-0.003133598,-0.016846118,-0.016280807,,42.01719329,142.0171933,-0.002366797,-0.016414795,,,,,,,
06.07.2016,35790248.8,31324225.84,0.867214367,32186925.6,0.891098297,-0.015640573,-0.002506422,-0.002366797,,42.86338156,142.8633816,0.005958351,-0.002369603,,,,,,,
07.07.2016,35977231.93,31503884.42,0.867481591,32368205.53,0.89128128,-0.002959732,0.006071829,0.005958351,,45.65257868,145.6525787,0.019523527,0.00594067,,,,,,,
08.07.2016,36826344.39,32067978.2,0.862634056,32934497.43,0.88594357,0.006015155,0.019994033,0.019523527,,47.08667245,147.0866725,0.00984599,0.019335388,,,,,,,
11.07.2016,37139132.7,32381243.79,0.86359632,33254603.12,0.886888504,0.017704613,0.009899164,0.00984599,,49.5729167,149.5729167,0.01690326,0.009797834,,,,,,,
12.07.2016,37692849.49,33012091.31,0.867452772,33886851.66,0.890438692,0.009079811,0.017319257,0.01690326,,49.36619326,149.3661933,-0.001382091,0.01676199,,,,,,,
13.07.2016,37641163.09,32961572.81,0.86740826,33837772.64,0.890466109,0.015727788,-0.001463145,-0.001382091,,50.36944958,150.3694496,0.006716756,-0.001383047,,,,,,,
14.07.2016,37867232.29,33214421.61,0.868247798,34090657.18,0.891153198,-0.001488871,0.00689607,0.006716756,,50.35569191,150.3556919,-9.14925E-05,0.006694299,,,,,,,
15.07.2016,37864779.13,33794968.53,0.883530214,34675346.6,0.906546677,0.00E+00,-0.00022005,-9.14925E-05,,50.76053835,150.7605384,0.002692591,-9.14966E-05,,,,,,,
18.07.2016,37950489.36,33890988.18,0.883688039,34776819.05,0.90678557,0.006635354,0.002600368,2.69E-03,,50.42723515,150.4272352,-0.002210812,0.002688973,,,,,,,
19.07.2016,37879758.93,33826582.34,0.883310569,34715013.55,0.906510095,0.002962524,-0.002346868,-0.002210812,,51.86833744,151.8683374,0.009580062,-0.002213259,,,,,,,
20.07.2016,38207137.08,34135251.96,0.884042496,35025587.43,0.907100606,-0.001772264,0.009777712,0.009580062,,51.50196556,151.5019656,-0.002412431,0.009534465,,,,,,,
21.07.2016,38121910.01,34055011.55,0.883791891,34947317.13,0.906948907,0.008507176,-0.002534429,-0.002412431,,51.55937431,151.5593743,0.000378931,-0.002415346,,,,,,,
22.07.2016,37993101.69,34239540.23,0.891871364,35133909.77,0.915167897,-0.001907137,0.000327672,0.000378931,,51.8713542,151.8713542,0.002058466,0.000378859,,,,,,,
25.07.2016,38060814.03,34295491.94,0.891992828,35195461.06,0.915400161,-0.000293966,0.001947443,0.002058466,,52.77665729,152.7766573,0.005960986,0.002056351,,,,,,,
26.07.2016,38263694.44,34490912.13,0.89261124,35392502.08,0.915944034,0.001249724,0.006071361,0.005960986,,53.66330937,153.6633094,0.005803583,0.00594329,,,,,,,
27.07.2016,38463281.74,34645669.19,0.892048167,35550148.15,0.915336469,0.004992658,0.005872254,0.005803583,,52.09081291,152.0908129,-0.010233389,0.005786808,,,,,,,
28.07.2016,38096162.89,34324090.95,0.892255046,35229320.79,0.915786504,0.005260082,-0.010524911,-0.010233389,,51.98042444,151.9804244,-0.000725806,-0.01028611,,,,,,,
29.07.2016,38065983.48,34287588.92,0.891939207,35199305.14,0.915656111,-0.009738372,-0.000936125,-0.000725806,,51.83616892,151.8361689,-0.000949172,-0.00072607,,,,,,,
01.08.2016,38026954.06,34238090.34,0.891781947,35155995.58,0.915690153,-0.000587113,-0.001157064,-0.000949172,,49.2923289,149.2923289,-0.016753848,-0.000949622,,,,,,,
02.08.2016,37439687.45,33643318.56,0.890330329,34562308.54,0.914650303,-0.001542077,-0.017239579,-0.016753848,,49.81406073,149.8140607,0.0034947,-0.016895781,,,,,,,
03.08.2016,37556601.51,33754126.81,0.890308947,34676338.1,0.914633468,-0.015591675,0.003494408,0.0034947,,50.64542263,150.6454226,0.005549292,0.003488607,,,,,,,
04.08.2016,37746629.55,33942987.31,0.89072604,34867457.93,0.914985839,0.003361972,0.005634841,0.005549292,,53.19966812,153.1996681,0.016955348,0.005533951,,,,,,,
05.08.2016,38332760.15,34527522.47,0.892301244,35454695.13,0.916262341,0.00469099,0.017341485,0.016955348,,53.37300953,153.3730095,0.001131474,0.01681321,,,,,,,
08.08.2016,38364773.69,34579566.11,0.892486146,35512198.48,0.916557052,0.015563626,0.001002427,0.001131474,,53.9035384,153.9035384,0.003459076,0.001130834,,,,,,,
09.08.2016,38482524.12,34657248.25,0.892757417,35591229.48,0.916816415,0.001167628,0.003513944,0.003459076,,52.93862456,152.9386246,-0.006269601,0.003453107,,,,,,,
10.08.2016,38254222.91,34412503.73,0.89187929,35347939.2,0.916123255,0.001749399,-0.006482514,-0.006269601,,54.01705255,154.0170526,0.007051378,-0.006289338,,,,,,,
