Date,NAV,Futures,Securities,FxPnL,PayableFees,AccruedFees,AUD Curncy,BRL Curncy,CHF Curncy,CNH Curncy,CNY Curncy,EUR Curncy,GBP Curncy,MXN Curncy,NOK Curncy,USD Curncy,ZAR Curncy,PaidFees,.TAX_EUR LX Equity,TotalFees,Cash
2016-08-22,41629941.93,-5189021.98,38628108.64,181545.08,37283.17,-48601.81,91659.91,0,0,2200.38,0,87276.62,59410.6,0,0,2960727.56,0,0,0,-11318.64,2820288.21000001
2016-08-23,41023107.9,-5190222.85,38911356.68,168597.84,37275.11,-49966.36,91659.91,0,0,2200.38,0,-267760.96,38715.13,0,0,2395940.06,0,0,0,-12691.25,1943153.38
2016-08-24,41110777.06,-5214561.45,38186075.63,39274.59,37267.06,-51383.71,91659.91,0,0,2200.38,0,758135.18,38715.13,0,0,2287478.95,0,0,0,-14116.65,2885426.84
2016-08-25,41080182.4,-5198245.68,38092810.52,104846.46,37259.01,-52793.21,91659.91,0,0,2200.38,0,758535.18,38715.13,0,0,2292635.2,0,0,0,-15534.2,2882525.42
2016-08-26,41126709.01,-5179447.2,38296839.28,100777.26,37250.96,-54210.8,91659.91,0,0,2200.38,0,757735.18,38715.13,0,0,2121293.29,0,0,0,-16959.84,2729092.47
2016-08-29,41180753.8,-5235493.87,37950892.41,-122731.5,37226.78,-58473.63,91659.91,0,0,2200.38,0,1373735.18,38715.13,0,0,2113215.16,0,0,0,-21246.85,3352592.89
2016-08-30,41203957.25,-5210696.62,38004418.44,-155174.84,42141.54,-59891.75,91659.91,0,0,2200.38,0,1368643.01,38715.13,0,0,2114662.9,0,0,0,-17750.21,3354713.65
2016-08-31,41198246.29,-5215066.67,38026256.26,-184097.84,42133.49,-61191.44,91659.91,0,0,2200.38,0,1368790.88,38715.13,0,0,2114653,0,0,0,-19057.95,3356087.87000001
2016-09-01,41163912.27,-5197053.33,37881399.74,-79404,1364.04999999999,-21845.76,91659.91,0,0,2200.38,0,1368490.88,38715.13,0,0,2133171.75,0,0,0,-20481.71,3361916.52999999
2016-09-02,41202756.46,-5182121.39,38184381.67,-141359.91,1888.56999999999,-23267.34,91659.91,0,0,2200.38,0,1156562.96,38715.13,0,0,2138843.63,0,0,0,-21378.77,3159734.69999999
2016-09-05,41252977.73,-5188618.61,38256397.24,-177459.28,1864.41999999999,-27525.2,91659.91,0,0,2200.38,0,1155962.96,38715.13,0,0,2156533.63,0,0,0,-25660.78,3174039.76999999
2016-09-06,41237867.62,-5176079.61,38185367.47,4217.56,1856.37999999999,-28944.1,91659.91,0,0,2200.38,0,1285341.76,38715.13,0,446419.18,1834645.42,0,0,0,-27087.72,3048282.59
2016-09-07,41278764.43,-5175678.86,38220702.84,12623.34,1848.33999999999,-30367.89,91659.91,0,0,2200.38,1500000,1284541.76,38715.13,0,446419.18,1609724.14,0,0,0,-28519.55,3045438.24999999
2016-09-08,41261099.19,-5143584.31,38262172.81,75531.45,1840.29999999999,-31786.33,91659.91,0,0,1502200.38,0,1286941.76,38715.13,0,484443.15,1472469.52,0,0,0,-29946.03,2923394.93
2016-09-09,41196848.79,-3291939.5,38378197.39,-48047.32,1832.26999999999,-33194.84,91659.91,0,0,1502200.38,0,1300635.25,38715.13,0,484443.15,1387198.07,0,0,0,-31362.57,2866698.72
2016-09-12,41078112.46,-3291672.73,38253075.59,-34922.4,1808.14999999999,-37429.99,91659.91,0,0,1502200.38,0,1301420.25,38715.13,0,484443.15,1384805.04,0,0,0,-35621.84,2859959.26999999
2016-09-13,41012773.08,-3279606.1,37637793.39,11082.18,36880.67,-38832.01,91659.91,0,0,1502200.38,0,1518685.59,38715.13,0,484443.15,1573558.71,0,0,0,-1951.34,3363897.51
2016-09-14,40948467.89,-3286806.03,37585132.1,22165.53,36872.63,-40232.65,91659.91,0,0,1502200.38,0,1502225.93,38715.13,0,484443.15,1668848.53,0,0,0,-3360.02,3341170.26
2016-09-15,40938479.17,-3287843.59,38136833.83,-11431.04,36864.59,-41637.6,91659.91,0,0,1502200.38,0,1079123.96,2827.67000000004,0,484443.15,1597980.13,0,0,0,-4773.01,2813076.38
2016-09-16,41121094.01,-3302841.28,39730934.79,23082.44,36856.55,-43068.65,91659.91,0,0,1502200.38,0,-3394.78999999687,2805.92000000004,0,484443.15,1180284.73,0,0,0,-6212.10000000001,1367076.78000001
2016-09-19,41086360.14,-3298927.09,39031528.54,-136930.29,36832.43,-47372.22,95409.91,0,0,1502200.38,0,147204.82,2740.66,0,484443.15,1938604.3,0,0,0,-10539.79,2191761.88999999
2016-09-20,41083872.81,-3303134.64,38877138.36,-165193.46,36824.39,-48785.15,95409.91,0,0,1502200.38,0,346804.82,2740.66,0,484443.15,1916620.61,0,0,0,-11960.76,2371927.91
2016-09-21,40982673.48,-3309202.83,38210982,-224653.72,36816.35,-50182.54,95409.91,0,0,1502200.38,-1500000,317082.8,2740.66,6e+06,484443.15,2563198.07,0,0,0,-13366.19,2996345.2
2016-09-22,41007164.36,-3298213.77,38592797.06,-27620.12,36808.31,-51596.82,95409.91,0,0,1502200.38,-1500000,245249.91,2740.66,31882.9000000004,484443.15,2347844.95,0,0,0,-14788.51,2441987.42
2016-09-23,41005319.84,-4238821.24,38683428.37,-73663.22,41272.27,-53005.01,95409.91,0,0,1502200.38,-1500000,148577.9,-92026.01,31882.9,484443.15,2519311.07,0,0,0,-11732.74,2395554.69000001
2016-09-26,40930589.42,-4233823.41,38313835.91,15368.86,41248.15,-57232.44,95409.91,0,0,1502200.38,-1500000,153190.4,-92026.01,31882.9,484443.15,2761670.56,0,0,0,-15984.29,2601384.65
2016-09-27,40908255.7,-4823102.03,38453376.31,-119359.23,41240.11,-58634.76,95409.91,0,0,2200.38,0,110921.9,-92026.01,159757.9,484443.15,2756201.81,0,0,0,-17394.65,2574238.61999999
2016-09-28,40930744.02,-4822832.24,39048957.73,-131641.56,41232.07,-60044.71,746960.6,0,0,2200.38,0,402334.85,-405688.02,159757.9,484443.15,1711153.9,0,0,0,-18812.64,2013427.85000001
2016-09-29,40948968.74,-4813950.45,37192919.21,-59196.53,41224.04,-61659.31,746960.6,0,0,2200.38,0,304593.92,-183973.64,159757.9,484443.15,3562428.59,0,0,0,-20435.27,3815246.06
2016-09-30,40826556.64,-5151940.4,37823136.58,-43509.51,41216,-63049.6,746965.4,0,0,2200.38,0,-24469.75,-183992.4,159757.9,484443.15,3074379.38,0,0,0,-21833.6,3046929.57
2016-10-03,40651541.09,-5153075.06,37954163.08,-88660.09,-10904.93,-15046.77,746990.12,0,0,2200.38,0,105350.06,17613.23,159757.9,484443.15,2372181.43,0,0,0,-25951.7,2786038.10000001
2016-10-04,40697355.99,-5159630.43,37841079.77,-205633.69,-8933.57,-16412.55,746998.36,0,0,2200.38,0,105000.06,17597.54,159757.9,484443.15,2664381.43,0,0,0,-25346.12,3061909.90999999
2016-10-05,40179860.86,-5137018.75,37622134.06,-127211.57,-8941.05,-17749.24,747006.6,0,0,2200.38,0,-363010.2,17581.85,159757.9,484443.15,2784525.27,0,0,0,-26690.29,2684938.37
2016-10-06,40140837.65,-5139091.23,37679871.37,-190655.27,-8948.53,-19091.3,747014.85,0,0,2200.38,0,-414992.74,17581.85,159757.3,484443.15,2799837.77,0,0,0,-28039.83,2651621.55
2016-10-07,40099178.15,-5138949.32,37527009.08,-182056.63,-8956.01,-20433.71,747023.08,0,0,2200.38,0,-306538.95,17581.85,159757.3,484443.15,2796775.27,0,0,0,-29389.72,2754225.70000001
2016-10-10,40135602.06,-5137128.07,37583134.98,-224228.05,-8978.47,-24486.43,747047.8,0,0,2200.38,0,-302638.39,17581.85,159757.3,484443.15,2813144.65,0,0,0,-33464.9,2776695.13
2016-10-11,40147339.76,-3759173.6,36990911.23,-419022.41,-8985.95,-25831.96,747056.05,0,0,2200.38,0,-87030.66,17581.85,159757.3,484443.15,3435266.45,0,0,0,-34817.91,3575450.94
2016-10-12,40166728.09,-3764488.59,37182950.77,-510768.07,-8993.43,-27179.48,747064.28,0,0,2200.38,0,-185077.71,17581.85,159757.3,484443.15,3437330.62,0,0,0,-36172.91,3494545.38999999
2016-10-13,40111543.27,-3767850.34,37018469.87,-474419.03,-9000.91,-28523.92,747072.53,0,0,2200.38,0,1093634.56,17581.85,159757.3,484443.15,2116997.28,0,0,0,-37524.83,3567492.43
2016-10-14,40147219.3,-3767412.83,36940745.05,-531910.35,-9008.39,-29871.82,747036.06,0,0,2200.38,0,1249721.16,17586.96,159757.3,484443.15,2122247.28,0,0,0,-38880.21,3738384.6
2016-10-17,40139725.53,-3773554.8,37171529.29,-560246.04,-9030.85,-33920.98,747050.47,0,0,2200.38,0,1249727.02,-73590.82,159757.3,484443.15,2004374.1,0,0,0,-42951.83,3528442.28
2016-10-18,40221261.11,-3779967.51,37284816.44,-594549.45,-9038.33,-35273.17,747055.27,0,0,2200.38,0,1248927.02,-73590.82,159757.3,484443.15,2003003.64,0,0,0,-44311.5,3530994.12
2016-10-19,40061284.3,-3780737.51,37346889.45,-609542.03,24698.01,-36612.71,747060.07,0,0,2200.38,0,904399.37,16409.18,159757.3,484443.15,2003503.64,0,0,0,-11914.7,3323936.87999999
2016-10-20,39911152.73,-3788584.52,37818030.2,-700316.22,29794.01,-37946.18,747064.88,0,0,2200.38,0,729165.13,16409.18,159757.3,484443.15,1606039.64,0,0,0,-8152.17,2793438.74999999
2016-10-24,39975156.61,-3793000.85,37973394.77,-794266.38,33857.25,-43328.15,747084.08,0,0,2200.38,0,725803.49,16409.18,159757.3,484443.15,1607789.64,0,0,0,-9470.9,2796028.22
2016-10-25,39999466.8,-3797455.98,38224264.92,-844051.9,33849.77,-44670.88,747088.89,0,0,2200.38,0,647540.99,-82278.32,159757.3,484443.15,1615039.64,0,0,0,-10821.11,2619253.78
2016-10-26,40161759.63,-3780982.12,38051737.76,-721396.54,33842.29,-46025.79,747093.69,0,0,2200.38,0,850390.86,-79218.32,159757.3,484443.15,1632695.89,0,0,0,-12183.5,2831418.41
2016-10-27,40109738.32,-3771725.54,37990517.51,-715344.98,33834.81,-47371.03,747098.49,0,0,2200.38,0,853290.86,-79218.32,159757.3,484443.15,1639445.89,0,0,0,-13536.22,2834565.79
2016-10-28,40075694.66,-3769309.61,37692150.16,-690659.35,33827.33,-48715.52,747103.29,0,0,2200.38,0,747197.42,-79224.52,159757.3,484443.15,2021885.04,0,0,0,-14888.19,3074203.85000001
2016-10-31,41465000.26,-3764990.51,38020612.36,-623889.93,33804.87,-52758.02,747148.92,0,0,2200.38,0,1850005.28,-179232.42,159757.3,484443.15,2035215.66,0,0,0,-18953.15,4068277.83
2016-11-03,41864787.97,-3748803.5,38584397.55,-351426.34,-5903.14,-17301.24,747163.34,0,0,2200.38,0,1640609.09,-79244.83,103054.060000001,484443.15,1694721.56,0,0,0,-23204.38,3631816.76000001
2016-11-04,41857615.19,-3748245.25,38538739.46,-302636.36,-5910.62,-18705.7,747168.14,0,0,2200.38,0,1549651.74,755.17,103054.060000001,484443.15,1693171.56,0,0,0,-24616.32,3621512.09
2016-11-07,41969636.05,-3757081.43,38785171.62,-471690.3,-5933.08,-22931.48,747182.56,0,0,2200.38,0,1445835.07,755.17,103054.06,484443.15,1830523.7,0,0,0,-28864.56,3656154.73
2016-11-08,41999679.86,-4238543.02,38994241.62,-448937.88,-1639.48,-24343.56,747187.37,0,0,2200.38,0,1441247.05,755.17,103054.06,484443.15,1610177.59,0,0,0,-25983.04,3454376.12000001
2016-11-09,41892115.21,-1874550,39655483.81,-657866.13,4203.04,-25743.24,747192.17,0,0,2200.38,0,1433381.08,755.17,103054.06,484443.15,986528.96,0,0,0,-21540.2,2894497.53
2016-11-10,41767613.98,-1870050,39770047.99,-804208.97,38352.19,-27136.36,747209.33,0,0,2200.38,0,1300806.64,755.17,103054.06,484443.15,990776.93,0,0,0,11215.83,2801774.95999999
2016-11-14,41135601.71,-1157851.41,40470230.71,-1138660,38322.22,-32679.22,747234.05,0,0,2200.38,0,549430.61,757.67,103054.06,484443.15,713606.76,0,0,0,5643,1804031.00000001
2016-11-15,41307849.26,-1868150,40545827.27,-1114535.34,38314.74,-34067.2,747240.23,0,0,2200.38,0,583452.48,17757.67,103054.06,484443.15,734249.11,0,0,0,4247.54,1876557.33
2016-11-16,41295321.05,-1867600,40590526.18,-1245024.77,38307.26,-35445.51,747246.41,0,0,2200.38,0,384869.06,9493.78,103054.06,484443.15,1035183.35,0,0,0,2861.74999999999,1949819.64
2016-11-17,41298493.18,-1868650,40814416.25,-1261472.66,38299.78,-36826.75,747252.59,0,0,2200.38,0,383819.06,9493.78,103054.06,484443.15,819368.35,0,0,0,1473.03,1745549.59
2016-11-18,41221819.99,-1869900,41355899.25,-1493025.8,42916.32,-38200.33,47258.76,0,0,2200.38,0,55167.98,9493.78,103054.06,3896570.55,869011.75,0,0,0,4715.99,1358946.53999999
2016-11-21,41253984.84,-1870500,41301998.48,-1403657.61,42893.86,-42374.23,47277.3000000001,0,0,2200.38,0,54567.98,9493.78,103054.06,3896570.55,873511.75,0,0,0,519.62999999999,1355643.97000001
2016-11-22,41324030.87,-1873800,41440419.59,-1478554.9,42886.38,-43762.33,47283.48,0,0,2200.38,0,51267.98,9493.78,103054.06,3896570.55,880636.75,0,0,0,-875.950000000004,1362166.17999999
2016-11-23,41301514.09,-1871100,41084014.4,-1624349.26,42878.9,-45143.76,47283.48,0,0,2200.38,0,240833.17,9493.78,103054.06,3896570.55,1184648.62,0,0,0,-2264.86000000001,1841848.95
2016-11-24,40865843.75,-1873350,40861225.89,-1556310.18,42871.42,-46476.03,47283.48,0,0,2200.38,0,-41918.4,9493.78,103054.06,3896570.55,1191048.62,0,0,0,-3604.61,1560928.04
2016-11-25,40864845.52,-1874100,40760340.37,-1449253.19,43169.45,-47841.11,47283.48,0,0,2200.38,0,-44141.93,9493.78,103054.06,3896570.55,1192648.62,0,0,0,-4671.66,1553758.34
2016-11-28,40892905.36,-1876150,40198310.73,-1496379.37,43146.99,-51991.34,47283.48,0,0,2200.38,0,367330.18,9493.78,103054.06,3896570.55,1432665.68,0,0,0,-8844.35000000001,2190974
2016-11-29,40878874.4,-1875550,39909121.69,-1425475.19,43189.51,-53355.81,47283.48,0,0,2200.38,0,577910.01,9493.78,103054.06,3896570.55,1432665.68,0,0,0,-10166.3,2395227.9
2016-11-30,40911090.45,-1875050,39967768.92,-1453373.29,43182.03,-54726.75,47298.3,0,0,2200.38,0,577034.7,9497.41,103054.06,3896570.55,1432665.68,0,0,0,-11544.72,2396694.82
2016-12-01,40867288.53,-1874050,39815962.68,-1469097.88,3610.28999999999,-16530.07,47298.3,0,0,2200.38,0,578034.7,111824.15,103054.06,3896570.55,1432665.68,0,0,0,-12919.78,2520423.73
2016-12-02,40887138.78,-1874900,39930953.96,-1352164.21,3602.80999999999,-17903.64,47298.3,0,0,2200.38,0,577184.7,111824.15,103054.06,3896570.55,1216096.93,0,0,0,-14300.83,2308349.03
2016-12-05,40909294.28,-1873050,39891026.54,-1201102.78,3580.34999999999,-22022.51,47298.3,0,0,2200.38,0,471563.41,130636.65,103054.06,3896570.55,1222696.93,0,0,0,-18442.16,2219370.52
2016-12-06,41194689.4,-1885050,39955058.06,-1181837.6,3572.86999999999,-23433.41,47298.3,0,0,2200.38,0,670940.47,130636.65,103054.06,3896570.55,1228446.93,0,0,0,-19860.54,2421468.94
2016-12-07,41301488.26,-1884700,39638985.47,-1084505.98,3565.38999999999,-24831.66,47298.3,0,0,2200.38,0,1003117.34,130636.65,103054.06,3896570.55,1228446.93,0,0,0,-21266.27,2747008.77
2016-12-08,41339871.08,-1888200,40238391.98,-1463905.89,3557.90999999999,-26223.89,47298.3,0,0,2200.38,0,999617.34,130636.65,103054.06,3896570.55,1020163.35,0,0,0,-22665.98,2565384.99
2016-12-09,41373418.19,-1891450,39925674.24,-1659602.29,3550.42999999999,-27615.98,47298.3,0,0,2200.38,0,996367.34,130636.65,103054.06,3896570.55,1587925.2,0,0,0,-24065.55,3107346.24
2016-12-12,41407148.53,-1890100,39807614.28,-1496571.51,37544.2,-31769.78,47298.3,0,0,2200.38,0,963701.11,130636.65,103054.06,3896570.55,1587925.2,0,0,0,5774.42,3096105.76
2016-12-13,41448817.61,-1892650,39585255.77,-1322357.11,37536.72,-33166.09,47298.3,0,0,2200.38,0,-26160149.15,2032591.69,103054.06,3896570.55,28140338.31,0,0,0,4370.63,3185918.94999999
2016-12-14,41443358.59,-1895000,39667403.39,-1270695.04,37529.24,-34556.99,47298.3,0,0,2200.38,0,-26388743.72,2132885.02,103054.06,3896570.55,27543777.86,0,0,0,2972.25,3046650.24
2016-12-15,41377158.58,-1893000,39767408.5,-440440.84,37521.76,-35938.67,47298.3,0,0,2200.38,0,-851159.57,162922.71,406360.88,3896570.55,1713713.36,0,0,0,1583.09,2050190.92000001
2016-12-16,41408411.57,-1895050,39818235.74,-461306.59,37514.28,-37331,47298.3,0,0,2200.38,0,-853242.69,162922.71,406391.5,3896570.55,1718588.35,0,0,0,183.279999999999,2051482.42
2016-12-19,41440935.77,-1898000,39788568.27,-385496.52,37491.82,-41491.5,47298.3,0,0,2200.38,0,-856338.76,162922.71,406391.5,3896570.55,1718588.35,0,0,0,-3999.68,2037864.02
2016-12-20,41455099.13,-1897350,39939627.8,-535516.96,37484.34,-42883.75,47298.3,0,0,2200.38,0,-855748.96,162922.71,406391.5,3896570.55,1718588.35,0,0,0,-5399.41,2050988.29000001
2016-12-21,41470039.97,-1898050,39829804.34,-395421.97,37476.86,-44276.69,47298.3,0,0,2200.38,0,-856509.37,162922.71,406391.5,3896570.55,1718588.35,0,0,0,-6799.83000000001,2035657.6
2016-12-22,41455573.55,-1897800,39752188.31,-321055.03,37469.38,-45665.57,47298.3,0,0,2200.38,0,-856319.73,162922.71,406391.5,3896570.55,1718588.35,0,0,0,-8196.19,2024440.26999999
2016-12-23,41473655.24,-1899150,39755917.31,-302166.73,37461.9,-47058.75,47298.3,0,0,2200.38,0,-857730.14,162922.71,406391.5,3896570.55,1718588.35,0,0,0,-9596.85000000001,2019904.65999999
2016-12-27,41477652.3,-1902300,39775997.81,-316974.29,37431.93,-52605.73,47298.3,0,0,2200.38,0,-861121.71,162922.71,406391.5,3896570.55,1726650.85,0,0,0,-15173.8,2018628.77999999
2016-12-28,41517847.44,-1901750,39965222.21,-480962.17,37424.45,-54003.08,47298.3,0,0,2200.38,0,-860773.58,162922.71,406391.5,3896570.55,1726650.85,0,0,0,-16578.63,2033587.4
2016-12-29,41540486.3,-1901750,39762545.54,-231968.05,37416.97,-55399.65,47298.3,0,0,2200.38,0,-860834.3,162922.71,406391.5,3896570.55,1726650.85,0,0,0,-17982.68,2009908.81
2016-12-30,41559375.28,-1900950,39668522.51,-106853.9,37409.49,-56796.46,47298.3,0,0,2200.38,0,-860330.8,162922.71,406391.5,3896570.55,1726715.31,0,0,0,-19386.97,1997706.67
2016-12-31,41559009.03,-1900950,39669430.5,-106853.9,37402.01,-58069.81,47298.3,0,0,2200.38,0,-860330.8,162922.71,406391.5,3896570.55,1726715.31,0,0,0,-20667.8,1996432.43
2017-01-02,41559635.79,-1902600,39671504.12,-110850.26,-9733.71,-13806.07,47298.3,0,0,2200.38,0,-854922.51,162922.71,406391.5,3896570.55,1726715.31,0,0,0,-23539.78,1998981.93
2017-01-03,41627467.24,-1899850,39171231,-517999.84,-9741.19,-15237.63,47298.3,0,0,2200.38,0,-98973.5,162922.71,406391.5,3896570.55,1913866.7,0,0,0,-24978.82,2974236.08
2017-01-04,41644257.98,-1680635.54,38986621.5,-289304.32,-9748.67,-16668.98,47298.3,0,0,2200.38,0,-99283.69,162922.71,406391.5,3896570.55,1911793.6,0,0,0,-26417.65,2946940.8
2017-01-05,41607466.79,-1681396.1,39061225.47,9483.67,-9756.15,-18098.34,47298.3,0,0,2200.38,0,-29527.89,162922.71,406391.5,3896570.55,2035070.68,0,0,0,-27854.49,2536757.65
2017-01-06,41605653.97,-1676345.67,39320699.31,-32484.49,-9763.63,-19527.9,47298.3,0,0,2200.38,0,-27927.89,56981.32,406391.5,3896570.55,1929839.43,0,0,0,-29291.53,2317439.15
2017-01-09,41605269.93,-1678396.21,39350342.99,-61359.06,-9786.09,-23816.89,47298.3,0,0,2200.38,0,403643.87,59372.55,406391.5,0,928446.1,0,0,0,-33602.98,2316286.00000001
2017-01-10,41578225.13,-2860952.43,38744685.24,23929.8,25333.68,-25244.84,47298.3,0,0,2200.38,0,368404.42,375692.76,406391.5,0,1074238.25,0,0,0,88.8399999999965,2809610.09
2017-01-11,41568492.25,-2874881.53,39013388.72,-274832.53,25326.2,-26672.84,47298.3,0,0,2200.38,0,367954.42,375692.76,406391.5,0,1072019.5,0,0,0,-1346.64,2829936.06
2017-01-12,41571986.13,-2857404.88,38804930.27,170192.82,36195.46,-28101.14,47298.3,0,0,2200.38,0,355132.99,375692.76,406391.5,0,866322.56,0,0,0,8094.32,2596863.04
2017-01-13,41582926.03,-2855564.7,39585216.48,104364.58,36187.98,-29530.24,47298.3,0,0,2200.38,0,-107887.56,159907.83,406391.5,0,870266.31,0,0,0,6657.74,1893344.97
2017-01-16,41209588.37,-2859070.58,39554444.76,70003.19,36165.52,-33817.27,47298.3,0,0,2200.38,0,-424068.95,159907.83,406391.5,0,881141.31,0,0,0,2348.25,1585140.42000001
2017-01-17,41240370.52,-2856688.98,39148498.94,234385.68,36158.04,-35208.53,47298.3,0,0,2200.38,0,-316365.08,159928.9,406391.5,0,1070902.2,0,0,0,949.509999999995,1857485.9
2017-01-18,41206034.12,-2853183.66,38808621.47,240694.88,36150.56,-36624.37,47298.3,0,0,2200.38,0,-17871,159928.9,406391.5,0,1073941.52,0,0,0,-473.810000000005,2156717.77
2017-01-19,41202772.51,-2854239.66,38983698.01,39593.34,38549.89,-38041.26,47298.3,0,0,2200.38,0,-13898.39,159928.9,406391.5,0,1079110.27,0,-2406.81,-666.41,-1898.18,2179481.15999999
2017-01-20,41210531.28,-2842855.17,38565686.99,204330.95,43737.45,-39459.33,47298.3,0,0,2200.38,0,-229250.31,159928.9,406391.5,0,1603572.63,0,-7601.69,-666.41,-3323.57000000001,2440513.33999999
2017-01-23,41226677.58,-2842204.3,38604645.67,334721.04,43714.99,-43733.76,47298.3,0,0,2200.38,0,-445911.6,159928.9,406391.5,0,1691378.85,0,-7601.69,-666.41,-7620.46000000001,2287310.87
2017-01-24,41581403.02,-2835061.9,38540266.55,349674.36,43707.51,-45178.19,47298.3,0,0,2200.38,0,-94729.04,363179.46,406391.5,0,1497430.1,0,-7601.69,-666.41,-9072.37000000001,2691462.11000001
2017-01-25,41607764.41,-2827663.6,38602119.19,300463.24,43700.03,-46613.43,47298.3,0,0,2200.38,0,-91296.18,363179.46,406391.5,0,1502892.6,0,-7601.69,-666.41,-10515.09,2705181.98
2017-01-26,41633689.77,-2832973.14,38775851.61,124841.73,43692.55,-48049.39,47298.3,0,0,2200.38,0,-89478.13,363179.46,406391.5,0,1512356.93,0,-7601.69,-666.41,-11958.53,2732996.43
2017-01-27,41645959.35,-2828493.32,38703595.74,220529.43,43685.07,-49485.2,47298.3,0,0,2200.38,0,-89635.53,363179.46,406391.5,0,1513825.68,0,-7601.69,-666.41,-13401.82,2721834.18
2017-01-30,41652100.8,-2828576.76,38743631.98,186654.86,43662.61,-53780.02,47298.3,0,0,2200.38,0,510192.65,363179.46,406391.5,0,873976.93,0,-7601.69,-666.41,-17719.1,2721813.96
2017-01-31,41620446.63,-2822751.64,38462656.74,447108.46,43655.13,-55097.23,47298.3,0,0,2200.38,0,228183.53,363179.46,406391.5,0,1191792.69,0,-7921.38,-666.41,-19363.48,2710681.43
2017-02-01,41644157.98,-2823686.55,38579431.1,321548.08,2810.77999999999,-15704.74,47298.3,0,0,2200.38,0,228926.21,366491.96,406391.5,0,1209073.94,0,-7921.38,-666.41,-20815.34,2743178.8
2017-02-02,41683215.07,-2820933.16,38262924.23,447347.36,2803.29999999999,-17150.81,47298.3,0,0,2200.38,0,467296.21,366491.96,406391.5,0,2216830.19,0,-7921.38,-666.41,-22268.89,2972943.48000001
2017-02-03,41732912.85,-2820858.33,38530699.86,406748.31,2795.81999999999,-18599.03,47298.3,0,0,2200.38,0,466846.21,366491.96,406391.5,0,1024772.48,0,-7921.38,-666.41,-23724.59,2795464.67999999
2017-02-06,41771175.03,-2835981.09,38492857.55,301260.64,3972.60999999999,-22938.67,47298.3,0,0,2200.38,0,464246.21,366491.96,406391.5,0,1218387.48,0,-9120.63,-666.41,-28086.69,2977056.84
2017-02-07,41779961.47,-3616661.99,38743831.04,178800.25,3965.12999999999,-24387.11,47298.3,0,0,2200.38,0,540645.76,366491.96,406391.5,0,997687.46,0,-9120.63,-666.41,-29542.61,2857330.18
2017-02-08,41799769.93,-3621615.96,38745956.37,205083.51,3957.64999999999,-25836.81,47298.3,0,0,2200.38,0,535057.76,366491.96,406391.5,0,996539.5,0,-9132.63,-666.41,-31011.79,2848730.05
2017-02-09,41823345.41,-3619230.92,38856070.9,104875.7,3950.16999999999,-27287.47,47298.3,0,0,2200.38,0,536257.76,366491.96,406391.5,0,1001816.04,0,-9132.63,-666.41,-32469.93,2862398.81
2017-02-10,41858964.07,-3850577.59,38766073.25,12356.93,39188.88,-28739.84,47298.3,0,0,2200.38,0,536857.76,366491.96,406391.5,0,1226140,0,-44378.82,-666.41,-33929.78,3080533.89
2017-02-13,41885725.25,-3850203.17,38831393.98,-39462.16,39166.42,-33087.27,47298.3,0,0,2200.38,0,537480.86,366491.96,406391.5,0,1238832.05,0,-44401.92,-666.41,-38322.77,3093793.43
2017-02-14,41893439.19,-3845439.64,38325822.28,-134614.86,46679.5,-34539.25,47298.3,0,0,2200.38,0,1356129.5,366491.96,406391.5,0,1015435.47,0,-57890.68,-666.41,-45750.43,3702231.77
2017-02-15,41889123.12,-3840779.95,38761737.35,-116973.02,46672.02,-35990.34,47138.45,0,0,2200.38,0,853273.04,377168.84,406391.5,-10526.75,1055972.32,0,-58869.83,-666.41,-48188.15,3244358.79000001
2017-02-16,41882488.85,-3835602.95,38553936.59,111034.03,46664.54,-37440.76,47266.64,0,0,2200.38,0,851815.55,377155.18,406391.5,0,1050958.41,0,-58875.72,-666.41,-49651.94,3217518.23
2017-02-17,41880927.97,-3847234.71,38442729.6,23017.49,46657.06,-38891.45,47264.67,0,0,2200.38,0,962929.56,377141.54,406391.5,0,1137412.4,0,-58881.61,-666.41,-51116,3415180.88
2017-02-20,41890543.32,-4617069.49,38486603.18,-10759.75,46634.6,-43239.74,47258.75,0,0,2200.38,0,959457.78,377100.57,406391.5,0,1141368.97,0,-58881.61,-666.41,-55486.75,3414699.89
2017-02-21,41919691.33,-4625844.33,38676696.43,-220710.05,46627.12,-44693.86,47256.78,0,0,2200.38,0,968145.9,377086.92,406391.5,0,1164549.49,0,-58917.61,-666.41,-56984.35,3463704.95
2017-02-22,41980686.62,-4634854.79,38727366.29,-202013.29,46619.64,-46152.76,47254.81,0,0,2200.38,0,958936.15,377073.27,406391.5,0,1168535.02,0,-58917.61,-666.41,-58450.73,3455333.62
2017-02-23,42003292.15,-4638412.41,38668413.43,-101803.12,46612.16,-47609.69,47252.84,0,0,2200.38,0,952426.39,377059.61,406391.5,0,1165863.38,0,-58917.61,-666.41,-59915.14,3436681.84
2017-02-24,41747804.16,-4653141.16,38726283.21,-148703.49,46604.68,-49035.81,47250.87,0,0,2200.38,0,689856.43,377045.95,406391.5,0,1159755.39,0,-58917.61,-666.41,-61348.74,3170224.44
2017-02-27,41739868.45,-4642028.27,38610070.45,-38993.45,46582.22,-53376.16,47244.96,0,0,2200.38,0,691377.69,377005.01,406391.5,0,1173212.81,0,-58917.61,-666.41,-65711.55,3168791.45
